TABLE NO.     4: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
         1723  1.72815E+00  1.63672E+00  8.15927E-01  2.39585E+00  5.78606E-02  2.03480E-01  5.54099E-03  1.45872E-01  1.17874E-02  5.22477E-02  1.91006E-01 -5.77843E-02  7.23970E-02 -1.53979E-02  1.51313E-01   -2170.61990174288
         1724  1.63337E+00  1.51400E+00  7.71398E-01  2.34638E+00  6.56841E-02  1.94008E-01  4.36277E-02  1.48233E-01  5.15608E-02  8.21327E-02  1.85016E-01 -3.39110E-02  3.79349E-02 -2.17451E-03  9.85109E-02   -2187.50318343850
         1725  1.64959E+00  1.55835E+00  7.44151E-01  2.43489E+00  6.97502E-02  1.42647E-01  6.62126E-03  1.25858E-01  1.57593E-02  2.39920E-02  1.82655E-01 -2.15634E-02  5.47919E-02  1.20739E-02  1.39706E-01   -2181.30123131839
         1726  1.65319E+00  1.58079E+00  8.38497E-01  2.44469E+00  6.64195E-02  2.26637E-01  4.88807E-02  1.60580E-01 -2.50459E-02  3.61234E-02  2.76443E-01 -2.80822E-02  4.17103E-02  2.72135E-02  1.43474E-01   -2167.32754456954
         1727  1.55390E+00  1.43815E+00  7.08779E-01  2.46301E+00  7.06387E-02  2.19068E-01 -7.54603E-03  1.49123E-01  1.85488E-02  2.97550E-02  2.09442E-01 -3.94107E-02  3.63334E-02 -1.70429E-02  1.71254E-01   -2131.69239093711
         1728  1.67621E+00  1.52342E+00  8.14074E-01  2.44964E+00  7.18855E-02  1.62312E-01 -9.14323E-03  1.70072E-01  2.50774E-02  3.32429E-03  2.07526E-01 -9.41026E-03  4.57910E-02  1.49889E-02  1.46826E-01   -2143.00164777931
         1729  1.63045E+00  1.43565E+00  6.89524E-01  2.40150E+00  7.06891E-02  1.28303E-01  6.78839E-03  1.45796E-01 -1.17781E-02  5.09836E-02  2.21073E-01 -9.44632E-03  5.07887E-02  6.74126E-02  2.24520E-01   -2152.37156225638
         1730  1.70394E+00  1.47612E+00  8.06914E-01  2.36473E+00  7.00887E-02  1.58446E-01 -9.67005E-03  1.49760E-01  3.07939E-02  2.77869E-02  2.37879E-01 -1.92135E-02  2.45781E-02  2.96593E-02  1.23462E-01   -2184.28911141366
         1731  1.69050E+00  1.49066E+00  8.55512E-01  2.36426E+00  6.82969E-02  1.52996E-01  1.10735E-02  1.43314E-01 -2.29487E-03  3.13256E-02  2.29160E-01 -3.20197E-02  4.75633E-02  1.48360E-02  1.22560E-01   -2190.87548145492
         1732  1.58926E+00  1.47271E+00  8.02772E-01  2.35013E+00  6.10314E-02  1.40696E-01 -9.55176E-03  1.50696E-01 -3.07986E-02  4.46323E-02  1.57854E-01 -2.68918E-02  5.52238E-02  3.61785E-02  1.56450E-01   -2189.11982715648
         1733  1.66269E+00  1.60361E+00  8.25559E-01  2.44687E+00  5.79990E-02  1.65328E-01 -1.11884E-02  1.61515E-01  3.08085E-03  6.52067E-02  1.96850E-01 -1.08013E-02  6.68043E-02  2.39137E-02  1.43386E-01   -2206.10810125573
         1734  1.63570E+00  1.55705E+00  8.51168E-01  2.39153E+00  5.84327E-02  1.83494E-01  8.85571E-03  1.36945E-01 -3.25659E-02  7.17197E-02  2.83198E-01 -2.21919E-02  6.05314E-02  3.60347E-02  1.54160E-01   -2215.76108467611
         1735  1.69937E+00  1.53178E+00  7.53418E-01  2.37089E+00  4.89234E-02  1.67230E-01  6.20674E-03  1.16622E-01  6.01433E-03  5.09332E-02  2.33699E-01 -9.22745E-03  4.47811E-02  2.81138E-02  1.62080E-01   -2231.26127548318
         1736  1.66816E+00  1.50617E+00  7.66908E-01  2.37718E+00  5.42078E-02  1.92721E-01  1.53897E-02  1.40536E-01  1.86127E-02 -5.20006E-03  2.22601E-01  2.28446E-03  3.87640E-02  2.10288E-02  1.20142E-01   -2231.55888415379
         1737  1.68851E+00  1.62423E+00  7.80192E-01  2.46190E+00  6.06565E-02  1.86296E-01  1.89835E-02  1.56860E-01  1.23068E-02  4.57956E-03  1.44000E-01 -1.34150E-02  6.10185E-02  7.46274E-03  1.37774E-01   -2191.16919651625
         1738  1.66618E+00  1.60031E+00  6.47940E-01  2.34393E+00  5.83389E-02  1.68074E-01 -1.15578E-02  1.36451E-01 -3.52323E-03  2.50710E-02  1.85552E-01 -1.17083E-03  3.67026E-02  3.28196E-02  1.70077E-01   -2234.23671742119
         1739  1.64188E+00  1.59216E+00  8.62855E-01  2.40907E+00  6.29208E-02  1.91035E-01 -1.51870E-02  1.26691E-01 -3.00831E-03 -2.30793E-03  1.61474E-01 -5.87250E-03  4.66202E-02  4.26228E-02  1.60481E-01   -2272.11345268258
         1740  1.69746E+00  1.56331E+00  7.50056E-01  2.42836E+00  4.91622E-02  1.61359E-01  2.26633E-02  1.34197E-01  2.61289E-02 -6.41775E-03  1.81722E-01 -1.36379E-02  2.53357E-02  5.53980E-02  1.70479E-01   -2304.01165544314
         1741  1.69434E+00  1.49145E+00  7.93701E-01  2.34305E+00  4.87236E-02  1.57793E-01 -5.39518E-03  1.76911E-01  3.00232E-02 -8.14473E-03  1.89106E-01 -9.30507E-03  7.31488E-02  1.06633E-02  2.03592E-01   -2272.29267189395
         1742  1.63873E+00  1.49306E+00  7.94221E-01  2.33193E+00  5.21953E-02  1.62581E-01 -1.40382E-03  1.01690E-01  1.88619E-02  4.25984E-02  2.13649E-01 -2.91836E-02  3.89553E-02  5.35606E-02  1.59445E-01   -2278.62563312951
         1743  1.64233E+00  1.45878E+00  7.51653E-01  2.34434E+00  5.19356E-02  1.77919E-01  1.39328E-02  1.10396E-01 -1.93688E-02  2.94628E-02  1.94273E-01 -1.11084E-02  4.75073E-02  2.83872E-02  1.79230E-01   -2252.92666571853
         1744  1.67385E+00  1.48580E+00  7.72438E-01  2.36466E+00  5.37422E-02  1.52224E-01 -1.17687E-02  1.40953E-01  2.72614E-02 -2.12030E-03  2.13973E-01 -2.47609E-02  2.87441E-02 -2.62491E-03  1.41772E-01   -2256.56514480363
         1745  1.67628E+00  1.51272E+00  7.99607E-01  2.40795E+00  6.27299E-02  2.06288E-01  2.19431E-02  1.26033E-01 -2.85994E-03  1.00010E-02  2.20690E-01 -4.41566E-03  1.02587E-02  1.14582E-02  1.17317E-01   -2217.53399154675
         1746  1.63504E+00  1.45790E+00  7.51029E-01  2.37633E+00  5.64494E-02  1.96259E-01 -4.96723E-02  1.43116E-01 -5.46799E-03 -2.04866E-02  2.07818E-01 -1.17692E-02  6.11622E-02  1.42048E-02  1.51682E-01   -2189.08750639165
         1747  1.63981E+00  1.40632E+00  7.66778E-01  2.33753E+00  5.85231E-02  1.58106E-01 -1.42525E-02  1.79863E-01  9.51720E-03 -4.85747E-03  1.67911E-01 -9.84760E-03  2.85137E-02 -1.48626E-02  1.33330E-01   -2183.51831534039
         1748  1.60333E+00  1.36549E+00  7.01480E-01  2.30351E+00  7.31030E-02  1.31884E-01 -2.61817E-02  1.13364E-01 -7.92934E-04  3.52300E-03  1.63095E-01 -2.06153E-02  3.39559E-02  2.57107E-02  1.60907E-01   -2151.89384221845
         1749  1.53537E+00  1.48410E+00  8.60624E-01  2.44468E+00  6.55253E-02  1.74859E-01 -2.47584E-02  1.43822E-01 -2.38227E-02  7.40814E-03  2.25584E-01 -7.72201E-04  2.80472E-02 -2.40329E-02  1.58324E-01   -2179.14597128804
         1750  1.69862E+00  1.45215E+00  7.63724E-01  2.40042E+00  6.71269E-02  1.79881E-01 -2.89177E-04  9.94722E-02 -3.40216E-02  5.13580E-03  1.53430E-01 -2.47278E-02  3.03692E-02  3.35989E-02  1.81179E-01   -2171.86078788879
         1751  1.56487E+00  1.48717E+00  7.88931E-01  2.39348E+00  6.20456E-02  1.75175E-01  2.36962E-02  1.37552E-01  1.54065E-02  2.47381E-02  2.07887E-01 -1.36555E-02  3.67988E-02  5.10245E-02  1.55378E-01   -2163.46594842006
         1752  1.60158E+00  1.47043E+00  8.09136E-01  2.38503E+00  6.38736E-02  1.91213E-01 -1.45113E-02  1.59624E-01 -2.51956E-02 -7.71973E-03  2.70374E-01 -5.70811E-02  8.23900E-02  4.21558E-02  2.20875E-01   -2181.41393145763
         1753  1.61902E+00  1.52513E+00  7.47441E-01  2.38411E+00  6.13126E-02  1.79602E-01 -1.36590E-03  1.54610E-01 -4.60774E-02 -1.46885E-02  3.04168E-01 -2.94032E-02  7.10370E-02  5.49329E-02  1.90192E-01   -2170.85731105008
         1754  1.63842E+00  1.49704E+00  7.78603E-01  2.36410E+00  7.43964E-02  1.98280E-01  4.36573E-03  1.81426E-01  4.60137E-02 -1.82106E-05  2.54394E-01  2.02497E-02  7.22159E-02  9.11855E-02  1.72009E-01   -2123.17254023917
         1755  1.58363E+00  1.50934E+00  7.33524E-01  2.35351E+00  6.36550E-02  1.38848E-01  1.01919E-02  1.33497E-01  7.36181E-03  2.60055E-02  2.18532E-01  2.19244E-02  5.98978E-02  2.67532E-02  1.54991E-01   -2153.79260982560
         1756  1.61226E+00  1.44152E+00  7.56871E-01  2.40044E+00  5.79342E-02  1.55779E-01  1.99472E-02  1.36831E-01  2.90267E-02 -3.43344E-03  2.37645E-01  2.64322E-03  6.33627E-02  3.07432E-02  1.42932E-01   -2155.35197551828
         1757  1.69425E+00  1.43703E+00  7.53069E-01  2.39462E+00  6.36436E-02  1.43119E-01  1.57265E-02  1.55464E-01 -2.15509E-02  5.57743E-03  2.42021E-01 -3.72489E-02  8.94238E-02  2.96398E-02  1.84125E-01   -2155.69075922006
         1758  1.73028E+00  1.43279E+00  7.55415E-01  2.30430E+00  7.57961E-02  1.61808E-01  7.39241E-03  1.76246E-01 -3.60964E-03 -2.83655E-02  1.48459E-01 -3.29729E-02  5.60330E-02 -3.69404E-03  1.70031E-01   -2140.09649102122
         1759  1.62323E+00  1.50648E+00  6.90772E-01  2.37377E+00  6.48348E-02  1.74392E-01 -3.55241E-02  1.83138E-01  1.07175E-02  3.35860E-03  1.68252E-01 -4.84750E-02  7.79583E-02  3.08105E-02  1.55497E-01   -2141.37337962969
         1760  1.68099E+00  1.52092E+00  7.95721E-01  2.32281E+00  7.08413E-02  1.74277E-01 -1.85606E-02  1.63394E-01  1.71366E-03 -5.44487E-03  1.80683E-01 -2.21064E-02  3.15935E-02  1.27161E-02  1.31623E-01   -2179.42736990669
         1761  1.57621E+00  1.46874E+00  7.23109E-01  2.34124E+00  6.64487E-02  1.87935E-01 -2.68713E-02  1.62008E-01  1.63654E-02 -2.50014E-02  1.55087E-01 -5.87941E-02  1.88133E-02 -1.40433E-02  1.58981E-01   -2188.49565320452
         1762  1.63471E+00  1.41717E+00  7.33462E-01  2.31757E+00  7.10118E-02  1.73073E-01 -2.38019E-02  1.65816E-01 -3.09376E-02 -1.53604E-02  1.90854E-01 -5.87977E-02  3.80503E-02  5.18849E-02  1.58519E-01   -2194.72170183249
         1763  1.61527E+00  1.55923E+00  7.04079E-01  2.37216E+00  6.06731E-02  1.13711E-01 -3.76848E-02  1.79388E-01 -9.47315E-03 -1.56757E-02  1.27755E-01 -2.88054E-02  1.89453E-02  3.14103E-02  1.43157E-01   -2253.41925146130
         1764  1.65507E+00  1.55337E+00  7.22525E-01  2.40442E+00  5.62411E-02  2.17562E-01  2.63739E-03  1.39970E-01 -1.69420E-02 -4.54062E-02  1.49502E-01  7.02055E-03  1.98244E-02  1.02961E-02  1.59775E-01   -2200.60479061561
         1765  1.67845E+00  1.50216E+00  6.84705E-01  2.33486E+00  6.23585E-02  1.53945E-01 -7.39729E-04  1.51094E-01 -2.21973E-02 -2.14939E-02  1.39039E-01 -1.60796E-02  4.50641E-02 -2.02663E-02  1.47964E-01   -2234.78398660151
         1766  1.55764E+00  1.54220E+00  7.57152E-01  2.35857E+00  6.02783E-02  1.64964E-01 -6.18043E-03  1.51338E-01  5.56267E-03 -2.52291E-02  1.82110E-01 -2.69961E-03  2.62737E-02 -3.93234E-03  1.44758E-01   -2217.93063682641
         1767  1.62147E+00  1.54014E+00  6.19876E-01  2.33572E+00  6.07965E-02  1.33909E-01  4.09025E-03  2.08602E-01 -2.86657E-02 -4.71797E-02  1.80226E-01 -2.15046E-02  2.40510E-02  3.01478E-02  1.58536E-01   -2231.83725681056
         1768  1.65912E+00  1.53288E+00  7.26094E-01  2.34049E+00  4.95355E-02  1.86836E-01 -1.73001E-02  1.39664E-01 -9.86869E-03 -9.90133E-03  1.42591E-01 -5.00688E-02  2.18212E-02 -7.08128E-04  1.24091E-01   -2234.77743885651
         1769  1.72520E+00  1.47311E+00  7.77736E-01  2.26019E+00  5.15884E-02  1.44778E-01 -1.80206E-02  1.85092E-01 -1.41197E-02 -1.20817E-02  1.38181E-01 -4.38376E-02 -6.10083E-05  6.86037E-03  9.14051E-02   -2250.94368924533
         1770  1.58727E+00  1.56643E+00  6.76425E-01  2.35768E+00  4.91028E-02  1.93107E-01  3.93218E-03  1.82798E-01  1.13137E-02 -2.22081E-04  1.62993E-01 -1.83807E-02  3.18591E-02  7.82989E-03  1.39906E-01   -2306.11408307683
         1771  1.58555E+00  1.62392E+00  6.76610E-01  2.31060E+00  5.85914E-02  1.29721E-01 -1.28217E-02  1.47066E-01 -1.57218E-02  4.08365E-02  1.48828E-01 -1.28545E-02  1.95450E-02  2.38990E-02  1.10963E-01   -2243.85864901988
         1772  1.67873E+00  1.52980E+00  7.84984E-01  2.31900E+00  5.77113E-02  1.83296E-01 -4.00207E-02  1.97571E-01 -9.29179E-03 -5.15098E-03  1.36076E-01 -1.90283E-02  4.29674E-03  1.83862E-02  1.14246E-01   -2237.66767050217
         1773  1.66267E+00  1.50505E+00  6.82184E-01  2.26163E+00  5.76222E-02  1.67980E-01  2.28725E-03  1.73714E-01  5.93885E-03  7.86580E-03  1.49915E-01 -3.80106E-02 -9.88255E-03  4.54032E-03  1.44977E-01   -2262.65393463310
         1774  1.65045E+00  1.54197E+00  7.37202E-01  2.29477E+00  5.58855E-02  1.72736E-01 -2.67783E-02  1.93808E-01 -2.29323E-02  1.63626E-04  1.28653E-01 -3.64367E-02 -1.76317E-02  7.99158E-03  1.24263E-01   -2236.01306161192
         1775  1.64565E+00  1.44764E+00  7.61930E-01  2.27660E+00  6.13082E-02  1.61257E-01 -2.98034E-02  1.43989E-01  2.45890E-02 -9.68081E-04  1.31882E-01 -3.71047E-02 -1.00320E-02  1.23678E-02  1.44995E-01   -2233.30817072505
         1776  1.58462E+00  1.56394E+00  6.80360E-01  2.30664E+00  5.77707E-02  1.28635E-01 -8.73569E-03  1.67723E-01  2.54489E-02 -4.07075E-02  1.43981E-01 -1.91222E-02 -3.53847E-03  2.02925E-03  9.59286E-02   -2234.39537416484
         1777  1.71396E+00  1.51404E+00  7.24018E-01  2.25472E+00  5.81144E-02  1.21918E-01 -1.86951E-02  1.62009E-01  1.38574E-02  2.30966E-02  1.62394E-01 -7.48252E-04 -2.06754E-03  2.35016E-02  1.22775E-01   -2201.18010255055
         1778  1.68760E+00  1.45328E+00  7.07033E-01  2.31211E+00  6.01417E-02  1.85871E-01 -2.02375E-02  1.58865E-01 -3.69170E-02 -2.18462E-02  1.56444E-01 -5.08595E-02  2.04627E-02 -1.06799E-02  1.38217E-01   -2233.55712665847
         1779  1.68162E+00  1.51848E+00  6.58967E-01  2.28490E+00  5.80861E-02  1.53617E-01 -2.27874E-02  1.97032E-01 -4.78350E-02  1.13333E-02  1.52758E-01 -6.28507E-02  1.01235E-02  2.22577E-02  1.54661E-01   -2218.97865579547
         1780  1.68972E+00  1.56011E+00  7.28140E-01  2.34628E+00  5.64505E-02  1.38770E-01  2.78914E-03  1.99962E-01 -1.19277E-02 -1.27504E-03  1.59495E-01 -1.24968E-02  4.20182E-02  1.23438E-02  1.28200E-01   -2216.28094285919
         1781  1.63780E+00  1.54932E+00  6.85001E-01  2.33861E+00  5.90177E-02  1.55007E-01 -3.69061E-02  1.71871E-01 -3.52361E-03  4.50481E-02  2.26901E-01 -1.72896E-02  1.56191E-02 -5.74313E-03  1.34720E-01   -2224.82001376374
         1782  1.66696E+00  1.53981E+00  6.89762E-01  2.31219E+00  6.24546E-02  1.79681E-01 -1.84183E-02  1.83129E-01 -4.34112E-02 -1.76486E-02  1.95693E-01 -4.09447E-02  7.18576E-02 -2.00070E-02  1.47100E-01   -2220.84683496689
         1783  1.68179E+00  1.48758E+00  7.91753E-01  2.30193E+00  5.60090E-02  1.92955E-01 -2.81534E-02  2.26294E-01 -1.48339E-02 -6.04481E-03  1.50640E-01 -5.49934E-02  5.36477E-02 -4.02915E-03  1.45944E-01   -2205.22445469323
         1784  1.66788E+00  1.61896E+00  7.54032E-01  2.41387E+00  5.94874E-02  1.65232E-01  2.01396E-03  1.61061E-01  2.43797E-02 -5.76736E-02  2.02206E-01 -1.59112E-02  5.47965E-02 -2.07446E-02  1.53838E-01   -2223.44983538163
         1785  1.62721E+00  1.54541E+00  7.14376E-01  2.39829E+00  5.49223E-02  2.07437E-01 -2.81605E-02  1.46560E-01 -1.12672E-02 -2.66147E-02  1.80634E-01 -6.60968E-02  4.85092E-02  9.14616E-03  1.49614E-01   -2244.80213289934
         1786  1.70629E+00  1.54307E+00  6.82406E-01  2.36167E+00  5.17583E-02  1.45377E-01 -6.51831E-04  1.00896E-01 -2.59098E-02  5.82863E-03  2.07960E-01 -5.13706E-02  2.12907E-02  4.13682E-02  1.33064E-01   -2216.71968537541
         1787  1.68153E+00  1.42464E+00  7.03155E-01  2.33292E+00  6.22992E-02  1.52650E-01  4.50516E-03  1.51574E-01 -2.89459E-02  1.06013E-02  1.76847E-01 -6.07550E-02 -1.63603E-04  3.15902E-02  1.63718E-01   -2218.31072453880
         1788  1.61930E+00  1.52570E+00  7.65197E-01  2.40874E+00  5.16851E-02  1.67779E-01  4.27611E-02  1.77919E-01 -5.14613E-02 -3.12555E-02  1.75073E-01 -8.11209E-02 -4.13840E-02  2.10860E-02  1.39815E-01   -2246.81367091102
         1789  1.59460E+00  1.52016E+00  7.81535E-01  2.33471E+00  5.71283E-02  1.66676E-01  3.46605E-03  1.39456E-01 -3.33436E-02 -3.46415E-03  1.72103E-01 -9.25991E-02 -1.02039E-02  2.49213E-02  1.48236E-01   -2260.31814930579
         1790  1.68416E+00  1.47099E+00  6.99117E-01  2.33265E+00  5.32022E-02  1.49511E-01 -3.28910E-02  1.66873E-01 -3.72890E-02 -6.13362E-03  2.20594E-01 -8.44853E-02  3.77836E-02  1.28334E-02  1.44803E-01   -2263.08750991900
         1791  1.61685E+00  1.55665E+00  7.03754E-01  2.35030E+00  5.36097E-02  1.56513E-01 -2.51195E-02  1.51886E-01 -1.22742E-02 -1.26462E-02  2.20979E-01 -4.75385E-02  9.33374E-03  1.74936E-02  1.06043E-01   -2268.45586421238
         1792  1.69678E+00  1.56353E+00  7.24876E-01  2.26742E+00  6.07928E-02  1.25594E-01  4.76579E-03  1.15477E-01  5.30930E-03  3.08978E-02  1.69380E-01 -5.87904E-02  8.20723E-03  1.76192E-02  1.25144E-01   -2239.86108620103
         1793  1.59682E+00  1.49320E+00  7.55719E-01  2.31972E+00  6.82398E-02  1.29234E-01 -6.18746E-03  1.73077E-01  2.13141E-02  1.51104E-02  2.34559E-01 -2.02093E-02  4.63146E-02  9.02089E-03  1.11290E-01   -2201.85065354397
         1794  1.69194E+00  1.43229E+00  6.66342E-01  2.26186E+00  6.72762E-02  1.83418E-01 -4.14617E-03  1.78664E-01 -1.62179E-02  7.24624E-02  2.30722E-01 -7.68901E-02  3.84864E-02  5.31501E-02  1.57879E-01   -2146.02119534182
         1795  1.59299E+00  1.56769E+00  7.63733E-01  2.31920E+00  7.39659E-02  1.30592E-01 -8.10144E-03  1.92194E-01  2.74006E-02  9.32518E-03  1.58111E-01 -5.23731E-02  2.97912E-02  1.04456E-02  1.71165E-01   -2146.39295246900
         1796  1.67238E+00  1.47304E+00  7.37027E-01  2.32385E+00  7.14850E-02  1.40825E-01  1.35636E-02  1.78649E-01 -1.41611E-03  2.72840E-02  1.78952E-01 -2.27356E-02  2.02444E-03  3.68888E-02  1.27406E-01   -2192.40894096620
         1797  1.67780E+00  1.56894E+00  6.54112E-01  2.29800E+00  7.00203E-02  1.79172E-01 -7.41992E-03  1.68883E-01  3.12847E-02  3.77471E-02  1.79734E-01 -5.37084E-02  6.28695E-02  9.06437E-03  1.24608E-01   -2201.35067794222
         1798  1.67963E+00  1.53667E+00  7.21780E-01  2.30749E+00  6.20010E-02  1.55046E-01 -1.57963E-02  1.48576E-01 -2.15703E-02  2.11391E-02  1.74407E-01 -3.05495E-02  5.73339E-02 -7.32394E-03  1.23779E-01   -2217.85194634145
         1799  1.72642E+00  1.44974E+00  6.84318E-01  2.29221E+00  5.71299E-02  1.76443E-01  1.93323E-02  1.79507E-01 -2.93436E-03  1.09545E-02  1.81133E-01 -5.51499E-02  2.27381E-02  4.13282E-03  1.23879E-01   -2225.33187335634
         1800  1.69969E+00  1.45510E+00  6.75111E-01  2.28726E+00  7.23563E-02  1.38239E-01 -6.75197E-03  2.07152E-01 -1.20374E-02  3.04067E-02  1.54916E-01 -1.96878E-02  2.50563E-02  2.78355E-02  1.19498E-01   -2163.68374781605
         1801  1.67575E+00  1.47986E+00  7.16142E-01  2.29215E+00  6.98799E-02  1.65156E-01 -3.84286E-02  2.35714E-01 -2.82040E-02  3.77731E-02  1.77251E-01 -5.38067E-02  7.70871E-02  3.07611E-02  1.72274E-01   -2143.38998301525
         1802  1.63418E+00  1.43929E+00  6.93450E-01  2.33971E+00  7.70359E-02  1.29189E-01 -9.39579E-03  1.68527E-01 -9.35541E-03  2.25634E-02  1.44526E-01 -2.21823E-02  2.89972E-02  1.56040E-02  1.14892E-01   -2149.47078446322
         1803  1.62489E+00  1.51213E+00  7.53397E-01  2.35592E+00  7.67441E-02  1.35826E-01  9.08554E-04  1.58817E-01 -1.35046E-02  4.35861E-02  1.31813E-01 -8.20267E-03  2.26609E-02  1.63227E-02  1.27296E-01   -2146.41020926891
         1804  1.63046E+00  1.44801E+00  7.93291E-01  2.30991E+00  8.33141E-02  1.63825E-01 -7.56613E-03  1.50536E-01 -3.60188E-02  2.06205E-02  1.60075E-01 -4.18450E-02  1.65231E-02  2.75528E-02  1.52420E-01   -2116.36639945678
         1805  1.67309E+00  1.47368E+00  6.81860E-01  2.29804E+00  7.81777E-02  1.63014E-01 -4.59770E-03  1.15991E-01 -2.22083E-02 -2.04705E-02  1.46233E-01 -2.83151E-02 -5.42203E-03  2.21097E-02  1.48491E-01   -2124.98589958216
         1806  1.58903E+00  1.49833E+00  8.52556E-01  2.38700E+00  7.12424E-02  1.73745E-01  4.96783E-03  1.11903E-01  1.58269E-02  2.47461E-03  1.50266E-01 -3.81684E-02  2.51249E-02  2.18016E-02  1.38437E-01   -2151.56200655863
         1807  1.63473E+00  1.55117E+00  7.74765E-01  2.32431E+00  6.89456E-02  1.93670E-01  1.09968E-02  1.20501E-01 -1.36381E-02  2.50530E-02  1.76237E-01 -4.39385E-02  2.29816E-02  2.32465E-02  1.41093E-01   -2206.93808553840
         1808  1.63047E+00  1.45342E+00  8.36911E-01  2.36976E+00  5.89477E-02  1.92158E-01  6.15980E-03  1.43321E-01 -6.79807E-03  2.83847E-02  1.82891E-01 -6.46789E-02  3.94843E-03  3.21254E-02  1.65891E-01   -2199.59385718330
         1809  1.61220E+00  1.51751E+00  7.78183E-01  2.37346E+00  6.02672E-02  1.51148E-01  1.17541E-02  1.73898E-01  8.10497E-03  2.27507E-02  1.72537E-01 -3.65492E-02  1.61316E-03  3.59582E-02  1.23003E-01   -2217.96300157700
         1810  1.64111E+00  1.45041E+00  7.84284E-01  2.42153E+00  5.41456E-02  1.39152E-01  5.10176E-03  1.51614E-01 -6.02370E-02 -2.38945E-02  2.49742E-01 -4.12963E-02  4.35999E-03  2.73179E-02  1.45695E-01   -2215.09995038100
         1811  1.59846E+00  1.46965E+00  8.14141E-01  2.32651E+00  5.59165E-02  1.62416E-01 -1.05665E-02  9.92320E-02 -4.54563E-03  1.26971E-02  1.80029E-01 -7.25295E-02  2.50225E-02  5.01932E-02  1.68335E-01   -2218.84093502042
         1812  1.60688E+00  1.49498E+00  7.70381E-01  2.42368E+00  6.07218E-02  1.50227E-01  3.87241E-03  1.46076E-01  2.95952E-03  5.53334E-02  1.95526E-01 -1.21540E-02  3.66840E-02  6.16883E-02  1.92339E-01   -2234.26183819191
         1813  1.70429E+00  1.50597E+00  7.27536E-01  2.39378E+00  5.09289E-02  1.62409E-01 -2.61549E-02  1.50865E-01 -1.82230E-02 -2.49491E-03  1.50455E-01 -2.38542E-02  4.49443E-02  2.59688E-02  1.90275E-01   -2196.60060615547
         1814  1.61951E+00  1.45938E+00  6.84402E-01  2.34373E+00  5.87210E-02  1.46847E-01  6.77595E-03  1.63252E-01  2.75923E-03  1.27285E-02  1.54116E-01 -2.97251E-02  1.72572E-02  2.18313E-02  1.39903E-01   -2187.70753001786
         1815  1.64776E+00  1.41654E+00  6.88412E-01  2.30930E+00  7.47035E-02  1.69733E-01 -1.61694E-03  1.65332E-01  3.27675E-02  9.13739E-03  2.14774E-01 -5.95341E-03  2.41150E-02 -5.28102E-03  1.72511E-01   -2155.71229489217
         1816  1.59341E+00  1.49535E+00  6.91705E-01  2.27936E+00  6.79001E-02  1.96689E-01 -2.87468E-02  1.39788E-01  2.47761E-02 -2.75385E-02  1.62647E-01 -6.97056E-02  2.44791E-02  6.22017E-03  1.85199E-01   -2166.61668669267
         1817  1.59063E+00  1.34371E+00  8.16144E-01  2.32379E+00  6.21149E-02  1.38893E-01 -1.07188E-02  2.00392E-01 -7.04088E-03 -3.13936E-02  1.83714E-01 -3.35018E-02  3.69539E-03  4.29569E-02  1.43118E-01   -2180.01100342790
         1818  1.58672E+00  1.46678E+00  7.61275E-01  2.31059E+00  5.54545E-02  1.68991E-01  5.67682E-03  2.21650E-01 -4.36886E-02  2.28622E-02  2.05651E-01 -2.78135E-03  6.02363E-02  7.63887E-02  1.97505E-01   -2173.86465372312
