TABLE NO.     4: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
         4064  1.57827E+00  1.58902E+00  7.56642E-01  2.46076E+00  5.88887E-02  1.98308E-01 -1.02873E-03  1.60533E-01  6.52503E-02 -1.29717E-02  1.64515E-01  1.33565E-02  4.77534E-02  1.20947E-02  1.71794E-01   -2287.43930155653
         4065  1.54983E+00  1.54193E+00  7.38248E-01  2.47583E+00  6.12435E-02  1.84825E-01  9.12930E-03  1.73206E-01  1.01209E-02 -4.40025E-02  1.54740E-01 -2.64512E-02  1.29716E-03  4.64079E-03  1.80018E-01   -2254.62527926484
         4066  1.66222E+00  1.57297E+00  7.41667E-01  2.35402E+00  6.27446E-02  1.58942E-01  1.76570E-02  1.87283E-01  1.80006E-02 -2.55774E-02  2.04039E-01  1.11387E-02  2.85267E-02  2.18884E-02  1.68689E-01   -2245.47973195106
         4067  1.65474E+00  1.56695E+00  7.97203E-01  2.37904E+00  6.18385E-02  1.71283E-01 -3.06616E-02  1.48257E-01  9.94635E-03 -3.31484E-02  2.20885E-01 -1.69708E-02 -1.16247E-02  4.50732E-03  1.59349E-01   -2278.67509583797
         4068  1.62232E+00  1.52281E+00  8.24978E-01  2.31695E+00  6.55176E-02  2.05483E-01 -1.31997E-03  1.79212E-01  3.43337E-02 -2.51762E-02  2.28615E-01 -3.84141E-03  2.65513E-03  2.17258E-02  1.92184E-01   -2285.29306532775
         4069  1.55715E+00  1.60967E+00  7.50259E-01  2.31867E+00  5.73589E-02  2.10528E-01 -1.81266E-03  2.16178E-01  1.73656E-02 -4.10531E-02  1.49623E-01  4.59527E-03  2.51377E-02  4.81762E-03  1.52408E-01   -2332.69991915921
         4070  1.65492E+00  1.56703E+00  7.28004E-01  2.39114E+00  5.35046E-02  1.80205E-01 -3.81126E-03  1.54209E-01  5.25762E-02 -4.57434E-02  1.99492E-01  1.62568E-02  1.75239E-02  4.33918E-02  1.74393E-01   -2354.89803483376
         4071  1.65370E+00  1.51844E+00  8.14514E-01  2.28614E+00  4.90311E-02  1.54097E-01 -2.76657E-02  1.44222E-01  2.18614E-02 -4.31062E-02  2.06503E-01  5.11646E-03  1.03791E-02  6.31513E-02  1.99073E-01   -2367.54871242714
         4072  1.64680E+00  1.55420E+00  7.64378E-01  2.34344E+00  4.89603E-02  1.32386E-01 -2.01756E-02  1.60792E-01  4.89375E-02 -4.59438E-02  2.47936E-01 -8.69500E-03  4.61546E-02  4.07901E-02  1.80591E-01   -2311.33219039898
         4073  1.64093E+00  1.54044E+00  7.11728E-01  2.35104E+00  5.03585E-02  2.08249E-01  1.78768E-02  1.65683E-01  8.24363E-02 -4.76015E-02  3.39886E-01 -3.81135E-03  2.44592E-02  7.93477E-02  1.83191E-01   -2371.20255727821
         4074  1.68812E+00  1.62423E+00  6.29377E-01  2.42599E+00  5.01632E-02  1.54867E-01  1.35835E-03  1.71261E-01  3.29368E-02 -3.40456E-02  2.26180E-01 -2.58888E-03  1.80258E-02  8.21839E-02  2.85172E-01   -2325.26944156289
         4075  1.63254E+00  1.60303E+00  6.77499E-01  2.38797E+00  5.16141E-02  1.76360E-01 -5.72897E-03  1.45450E-01  2.38173E-02 -5.11584E-02  2.73131E-01 -1.20565E-02  3.54549E-02  3.89785E-02  2.39585E-01   -2299.66192016698
         4076  1.65742E+00  1.51430E+00  7.31008E-01  2.37400E+00  5.01105E-02  1.89893E-01  5.64925E-03  1.44941E-01  6.01801E-02 -5.41738E-02  3.31470E-01 -1.34839E-03  7.99743E-03  5.64698E-02  2.31249E-01   -2310.82120323748
         4077  1.57323E+00  1.45635E+00  7.31818E-01  2.28686E+00  4.84090E-02  2.25983E-01 -5.54737E-03  1.67703E-01  9.22568E-02 -6.47684E-02  3.17441E-01  3.00072E-02 -4.70627E-03  8.00360E-02  2.28031E-01   -2284.14386660560
         4078  1.61219E+00  1.43313E+00  6.93480E-01  2.37703E+00  5.15127E-02  1.96679E-01 -1.53671E-02  1.79253E-01  2.77827E-02 -4.60281E-02  3.69987E-01  5.29217E-02  2.43388E-02  1.09398E-01  2.16759E-01   -2269.28036955772
         4079  1.61910E+00  1.48408E+00  8.36557E-01  2.38295E+00  5.94881E-02  2.47922E-01 -2.26126E-02  1.34849E-01  6.43045E-02 -2.34246E-02  2.86649E-01 -1.09498E-02  4.57131E-03  8.49733E-02  1.62632E-01   -2280.64305550230
         4080  1.63323E+00  1.56632E+00  7.33951E-01  2.34206E+00  5.69517E-02  1.63266E-01 -1.10351E-02  1.57375E-01 -1.94566E-03 -1.38292E-02  2.36068E-01 -2.22541E-02  1.64708E-02  6.81013E-02  1.50499E-01   -2309.75714112763
         4081  1.65756E+00  1.48510E+00  7.49158E-01  2.31489E+00  5.77517E-02  1.29331E-01  6.09909E-06  2.75738E-01 -1.32578E-03 -4.86654E-02  2.08686E-01 -1.25130E-02 -1.66529E-02  7.03824E-02  1.94088E-01   -2250.30484102198
         4082  1.64981E+00  1.47308E+00  6.98138E-01  2.30750E+00  6.04413E-02  1.60904E-01  5.56347E-03  2.28804E-01  7.14319E-03 -7.88181E-02  2.16660E-01 -2.63617E-02 -2.09170E-03  6.13625E-02  2.00982E-01   -2255.13970967943
         4083  1.56400E+00  1.45661E+00  6.80674E-01  2.27752E+00  5.81364E-02  1.75983E-01  4.14222E-02  1.83305E-01  3.39388E-02 -2.83290E-02  2.80930E-01 -6.95228E-03 -2.24115E-02  5.55859E-02  1.83049E-01   -2277.60841176828
         4084  1.58139E+00  1.52536E+00  5.72231E-01  2.24933E+00  5.77859E-02  1.75680E-01  1.91737E-02  1.80607E-01 -4.55447E-03 -6.51772E-02  2.43094E-01 -3.58245E-02  9.81813E-03  5.82895E-02  2.19497E-01   -2228.07474803061
         4085  1.62115E+00  1.47495E+00  6.54942E-01  2.26886E+00  5.61327E-02  1.69762E-01  3.68788E-04  1.89835E-01 -6.80738E-03 -1.25095E-02  2.42496E-01 -4.95292E-02  6.36544E-02  7.08481E-02  2.50735E-01   -2293.73155878854
         4086  1.61348E+00  1.41103E+00  7.78870E-01  2.26624E+00  5.76808E-02  1.20685E-01 -2.16758E-02  2.50422E-01  1.60202E-04 -1.74785E-02  2.20454E-01 -4.81176E-02  1.02535E-01  4.25517E-02  2.70671E-01   -2258.02630745700
         4087  1.60378E+00  1.52487E+00  7.15460E-01  2.39878E+00  6.34719E-02  1.78371E-01  3.53848E-02  1.58025E-01 -1.17415E-02  1.73199E-04  1.57285E-01 -1.09588E-02  3.33040E-02 -1.11179E-02  1.98979E-01   -2300.32802243451
         4088  1.58857E+00  1.41055E+00  7.59334E-01  2.35521E+00  5.97831E-02  1.88344E-01 -4.83830E-03  1.43633E-01 -5.17978E-03 -1.82159E-03  1.19664E-01 -6.87432E-02  4.26332E-02 -6.34810E-03  1.81675E-01   -2322.19445101995
         4089  1.61289E+00  1.58845E+00  8.10419E-01  2.37347E+00  5.62489E-02  1.66158E-01 -2.61722E-03  1.48091E-01  1.78746E-02 -8.69377E-03  1.44358E-01 -4.66559E-02  4.95247E-02 -2.83924E-03  1.88540E-01   -2313.31875426476
         4090  1.64592E+00  1.53566E+00  8.37419E-01  2.49117E+00  5.90257E-02  1.78576E-01  1.35856E-02  1.68569E-01  1.45478E-03 -1.33064E-02  1.47449E-01 -3.24033E-02  4.43060E-02 -6.37120E-03  1.76540E-01   -2314.66181272745
         4091  1.58713E+00  1.51638E+00  7.37825E-01  2.35318E+00  5.63784E-02  1.79670E-01  4.47047E-03  1.76330E-01  2.71492E-02 -3.75436E-02  1.76734E-01  1.57867E-02  8.08567E-02 -1.22088E-02  2.04908E-01   -2374.76289017358
         4092  1.65438E+00  1.52689E+00  7.49339E-01  2.42193E+00  5.16105E-02  1.29111E-01 -6.20697E-03  1.67801E-01  2.13674E-02 -3.08233E-02  1.82191E-01  9.08462E-03  3.77922E-02  3.46406E-02  1.95327E-01   -2340.57927815838
         4093  1.65636E+00  1.56313E+00  7.06739E-01  2.40491E+00  5.62892E-02  1.64988E-01 -1.24535E-02  1.59484E-01 -5.47155E-03 -1.52242E-02  1.12598E-01 -2.99259E-04  2.20985E-02  1.74974E-02  1.43842E-01   -2334.88295975729
         4094  1.69301E+00  1.52368E+00  7.17638E-01  2.39571E+00  5.90183E-02  1.31022E-01  1.09832E-02  1.96397E-01  9.59022E-04  1.26902E-02  1.79449E-01 -3.59449E-02  1.13453E-02  5.58475E-03  1.41352E-01   -2201.95376393257
         4095  1.62992E+00  1.56433E+00  7.69658E-01  2.39896E+00  5.74214E-02  2.30214E-01  6.65915E-02  2.37039E-01  1.42903E-02 -1.66567E-02  1.87255E-01  1.47395E-03  3.86935E-02  2.05401E-02  1.57065E-01   -2269.51548903902
         4096  1.68922E+00  1.63294E+00  7.00180E-01  2.35983E+00  6.43586E-02  1.79971E-01  2.87352E-02  1.60608E-01  2.44060E-02  1.27751E-02  1.55541E-01 -5.75023E-04 -8.60048E-03  2.91081E-02  1.65059E-01   -2267.06674821720
         4097  1.65290E+00  1.54599E+00  7.21300E-01  2.32593E+00  6.57760E-02  1.56830E-01  2.33621E-02  1.54402E-01  4.70771E-02 -4.36953E-03  1.88910E-01  1.62381E-02  2.21909E-02  1.94887E-02  1.73547E-01   -2291.29952947875
         4098  1.66432E+00  1.55577E+00  8.01636E-01  2.29304E+00  5.91087E-02  1.56993E-01  1.09555E-02  1.51803E-01  6.12955E-02  4.15226E-02  2.18076E-01  1.95849E-02  2.55200E-02  3.02388E-02  1.23879E-01   -2264.24598539047
         4099  1.59893E+00  1.53164E+00  7.16080E-01  2.27875E+00  6.08623E-02  1.66561E-01  1.19125E-03  1.08642E-01  2.23075E-02  1.05002E-02  1.64375E-01  4.50168E-03  6.72704E-03  3.20759E-03  1.01683E-01   -2313.12993021481
         4100  1.61121E+00  1.57160E+00  6.35275E-01  2.26609E+00  5.49703E-02  2.35684E-01 -1.81465E-03  1.44094E-01  2.39648E-02  3.06581E-02  1.24323E-01 -1.87713E-02  2.23423E-02  2.02091E-02  1.43997E-01   -2320.26550626297
         4101  1.62766E+00  1.55635E+00  6.21030E-01  2.25889E+00  5.64899E-02  2.26512E-01 -2.43828E-02  1.53258E-01 -3.12389E-03  2.33498E-02  1.58935E-01 -2.32622E-02  1.15705E-03  1.42517E-02  1.27658E-01   -2289.21430198881
         4102  1.63017E+00  1.51340E+00  6.65409E-01  2.28275E+00  5.72713E-02  1.36354E-01 -8.36951E-03  1.69829E-01  1.45311E-02  2.13497E-02  1.36174E-01 -8.90591E-03 -4.20966E-03  2.25815E-02  1.78841E-01   -2325.09083664214
         4103  1.59507E+00  1.51696E+00  6.74002E-01  2.32013E+00  5.58984E-02  1.58851E-01  4.68950E-02  2.85192E-01 -2.94248E-03 -1.53312E-02  1.34208E-01 -1.62782E-02  2.29927E-04  1.65806E-02  1.26811E-01   -2287.21462217638
         4104  1.63736E+00  1.50038E+00  6.64921E-01  2.30316E+00  5.56819E-02  1.37262E-01 -2.49789E-02  2.87006E-01 -6.45392E-03  2.96608E-02  1.62845E-01 -2.59968E-02 -1.05561E-02 -6.94157E-03  1.52499E-01   -2315.12540296307
         4105  1.55976E+00  1.56115E+00  7.81593E-01  2.37606E+00  6.14520E-02  1.53640E-01 -3.99877E-03  2.42014E-01 -1.97340E-03 -1.07922E-02  1.35779E-01 -6.72876E-03 -1.69845E-02 -3.06340E-02  1.31321E-01   -2321.96093163030
         4106  1.64975E+00  1.53807E+00  8.33397E-01  2.44321E+00  6.19993E-02  1.57413E-01 -3.87975E-03  2.00662E-01 -3.09505E-02  1.66138E-02  1.78300E-01 -3.62016E-02 -2.36007E-02  2.12978E-03  1.01663E-01   -2256.90518566328
         4107  1.59531E+00  1.50543E+00  7.57035E-01  2.34474E+00  6.51419E-02  1.81549E-01  1.50584E-02  1.94745E-01 -7.43208E-03 -6.50927E-03  2.33663E-01 -1.44742E-02 -3.91746E-03  5.35659E-03  8.60908E-02   -2246.99675688370
         4108  1.64544E+00  1.44924E+00  7.43443E-01  2.34354E+00  6.83700E-02  1.84465E-01  7.82185E-04  2.62418E-01  3.08062E-02 -2.14492E-02  2.28762E-01 -3.89769E-02 -2.83402E-02 -3.80670E-02  1.04072E-01   -2196.83570443512
         4109  1.62591E+00  1.42700E+00  6.77763E-01  2.32384E+00  7.23080E-02  1.55522E-01 -3.13735E-02  3.19565E-01  1.96943E-02 -1.06480E-02  2.47674E-01 -5.08565E-02 -5.25303E-03  1.43163E-02  9.77550E-02   -2214.08318412244
         4110  1.61325E+00  1.53397E+00  7.96554E-01  2.29227E+00  6.10682E-02  1.95462E-01 -2.50513E-02  2.74804E-01  1.60185E-03 -3.81631E-02  2.39518E-01 -5.17012E-02  9.07937E-03 -5.26012E-03  8.31967E-02   -2263.76294433343
         4111  1.57194E+00  1.56486E+00  6.87286E-01  2.35808E+00  5.37806E-02  1.37247E-01  1.18378E-02  2.28815E-01 -3.94320E-02 -4.99081E-02  1.99220E-01 -4.00097E-02  1.20522E-02  2.11528E-02  8.72254E-02   -2331.89118454819
         4112  1.59293E+00  1.62234E+00  7.86699E-01  2.36855E+00  5.77599E-02  1.89500E-01 -4.06533E-02  2.69252E-01 -3.80497E-02 -8.25538E-02  1.94545E-01 -4.80057E-02  5.52640E-02 -7.87779E-03  1.03380E-01   -2294.09118813345
         4113  1.63195E+00  1.47163E+00  8.17904E-01  2.38232E+00  6.46179E-02  1.77988E-01 -2.87361E-02  1.79600E-01 -4.18114E-02 -3.39287E-02  1.90106E-01 -6.56099E-02 -8.08486E-03  1.57317E-02  1.24613E-01   -2300.53615641535
         4114  1.63424E+00  1.55649E+00  6.98753E-01  2.32935E+00  6.04252E-02  1.37258E-01 -1.86378E-02  2.16175E-01  1.74953E-02 -1.51001E-02  1.70450E-01 -4.67744E-02 -3.25276E-03 -3.89143E-03  8.73726E-02   -2343.22766101786
         4115  1.67143E+00  1.48620E+00  7.69296E-01  2.29962E+00  5.74682E-02  1.39544E-01 -3.52677E-02  1.79566E-01  2.91078E-02 -5.23239E-02  1.51413E-01 -3.33250E-02 -2.15545E-02  7.07711E-03  8.69760E-02   -2335.62113810649
         4116  1.62626E+00  1.52105E+00  5.92260E-01  2.29374E+00  5.98854E-02  1.44911E-01 -3.10262E-02  1.69405E-01  1.89137E-02 -1.65730E-02  1.88073E-01 -3.54695E-02 -4.01547E-02 -1.49351E-02  1.00024E-01   -2360.17754877590
         4117  1.59132E+00  1.49194E+00  6.65655E-01  2.33687E+00  5.70435E-02  1.73788E-01 -2.40954E-02  1.56508E-01  3.77202E-02 -2.36323E-02  1.60696E-01 -3.44943E-02 -3.05279E-02  1.23222E-02  1.08577E-01   -2330.65858403165
         4118  1.61451E+00  1.49123E+00  6.90260E-01  2.32160E+00  5.91828E-02  1.83540E-01 -3.77423E-02  1.52177E-01 -3.25444E-02 -1.95554E-02  2.03938E-01 -2.56824E-02 -2.93355E-02 -4.80396E-04  1.17052E-01   -2361.11600946969
         4119  1.64551E+00  1.64657E+00  6.79538E-01  2.29254E+00  5.32702E-02  1.55687E-01 -5.24715E-02  1.47714E-01 -6.18451E-03 -3.17908E-02  2.05439E-01 -3.06124E-02  3.17898E-02 -2.37418E-02  1.41070E-01   -2303.76989781771
         4120  1.58242E+00  1.59054E+00  7.73725E-01  2.31104E+00  5.64430E-02  1.98375E-01 -3.59543E-02  1.32643E-01  4.18664E-03  2.65826E-03  1.62364E-01 -5.07140E-02  6.81228E-04  9.22452E-03  2.02827E-01   -2305.15574586724
         4121  1.61478E+00  1.60699E+00  6.93677E-01  2.37135E+00  5.37849E-02  1.56509E-01 -2.97101E-02  1.66360E-01  6.04742E-04  2.13766E-02  2.07624E-01 -4.31609E-02  1.40233E-02  3.63183E-02  1.67488E-01   -2293.22889937631
         4122  1.68535E+00  1.49081E+00  6.50751E-01  2.30252E+00  6.63949E-02  1.68184E-01 -1.49518E-03  1.44055E-01 -1.73764E-02 -1.91696E-02  2.34539E-01 -3.88142E-02 -2.86463E-03  3.53301E-02  1.74732E-01   -2279.75222340928
         4123  1.59304E+00  1.53839E+00  6.65057E-01  2.28122E+00  6.56895E-02  1.42641E-01 -4.81436E-04  1.43489E-01  5.80271E-03 -2.10723E-02  1.65906E-01 -4.19991E-03  4.11866E-03  2.00670E-02  1.62406E-01   -2279.03672067718
         4124  1.67180E+00  1.55865E+00  7.53312E-01  2.32625E+00  5.82786E-02  1.69555E-01  1.71973E-02  1.43477E-01  4.15550E-02 -7.61974E-03  1.49967E-01 -2.31671E-02 -1.57217E-02 -1.79400E-04  1.72840E-01   -2336.40490863050
         4125  1.62025E+00  1.60457E+00  7.37077E-01  2.37698E+00  5.64227E-02  1.85383E-01  2.17427E-02  1.45913E-01 -3.87839E-04 -3.32573E-02  1.77069E-01 -6.00478E-02 -2.22390E-02  6.01903E-02  1.82155E-01   -2306.83096737261
         4126  1.56465E+00  1.53174E+00  8.39408E-01  2.40311E+00  5.19001E-02  1.72320E-01 -3.13582E-02  1.19213E-01  3.23432E-03 -2.73818E-02  2.21556E-01 -5.54545E-02  6.05633E-03  1.37609E-02  1.75573E-01   -2325.86895531011
         4127  1.64667E+00  1.55054E+00  8.58759E-01  2.44705E+00  5.22063E-02  2.22327E-01  2.08668E-02  1.13452E-01 -6.85017E-02 -2.63312E-02  1.89684E-01 -5.58252E-02 -2.11705E-02  3.89306E-02  1.52781E-01   -2381.93146968851
         4128  1.69766E+00  1.52216E+00  7.92860E-01  2.37406E+00  6.06552E-02  1.71061E-01  7.03632E-03  9.69823E-02 -6.43340E-04 -3.54245E-04  1.74567E-01 -2.15648E-02 -2.42586E-04  8.18065E-03  1.24589E-01   -2293.15019783532
         4129  1.64283E+00  1.50956E+00  7.02913E-01  2.31033E+00  6.43197E-02  1.68418E-01 -9.57309E-03  9.50163E-02 -2.35483E-02  1.57542E-02  2.01489E-01 -5.51815E-03  4.26107E-02  1.68277E-02  1.60753E-01   -2276.60057752828
         4130  1.67597E+00  1.53853E+00  7.79741E-01  2.28392E+00  6.77825E-02  1.66278E-01  6.19931E-03  8.19965E-02 -4.00461E-02 -1.98806E-03  2.56066E-01 -2.86048E-02  3.39769E-02  5.93910E-03  1.74709E-01   -2325.28988428486
         4131  1.65640E+00  1.52593E+00  8.00844E-01  2.30484E+00  6.23522E-02  1.58915E-01 -2.17464E-02  1.24760E-01 -1.72582E-02  2.71937E-02  1.82315E-01 -2.40304E-02  2.71802E-02 -2.91402E-03  1.46654E-01   -2337.40584742283
         4132  1.52760E+00  1.56396E+00  7.71522E-01  2.37071E+00  5.89229E-02  1.25844E-01 -1.13196E-02  1.19277E-01  2.04471E-02  2.49184E-02  1.61264E-01 -2.44990E-02  1.70058E-02 -2.20338E-02  1.93247E-01   -2311.33115535004
         4133  1.64689E+00  1.55199E+00  7.59796E-01  2.34325E+00  6.14654E-02  1.94323E-01 -2.39437E-02  1.29021E-01  1.13737E-02  1.77128E-02  1.84107E-01 -1.81762E-02  4.43054E-03 -1.95625E-02  1.43891E-01   -2305.75022038245
         4134  1.67382E+00  1.57805E+00  7.83072E-01  2.38263E+00  5.92509E-02  1.77165E-01 -7.36198E-03  1.05312E-01 -2.01093E-04  2.59415E-02  1.66451E-01 -6.49839E-02 -8.35498E-03 -5.16988E-04  1.72609E-01   -2291.54191992058
         4135  1.61298E+00  1.59451E+00  7.27287E-01  2.36645E+00  6.36406E-02  1.68072E-01  1.07957E-02  1.37467E-01  4.14693E-02  2.06376E-02  1.86328E-01 -3.32647E-02 -2.19680E-02 -8.37558E-04  1.21733E-01   -2283.24591656986
         4136  1.57465E+00  1.60098E+00  7.70904E-01  2.34005E+00  6.58230E-02  1.41952E-01  1.05348E-02  1.57523E-01  1.80671E-02  2.47833E-02  1.52434E-01 -2.52942E-02 -9.24813E-03  2.69301E-02  1.43680E-01   -2269.31176262700
         4137  1.61471E+00  1.53237E+00  7.20349E-01  2.29376E+00  6.15371E-02  2.01615E-01 -1.70350E-02  2.08109E-01 -9.26433E-03  1.89555E-02  2.12227E-01 -5.40675E-02  2.35274E-02  3.71590E-02  1.26206E-01   -2341.63739284410
         4138  1.57416E+00  1.53780E+00  7.85757E-01  2.27585E+00  5.66318E-02  1.70896E-01 -3.35489E-02  2.00411E-01 -4.13995E-03  1.92634E-02  1.84472E-01 -1.94506E-02  3.88298E-02  6.21967E-03  8.48351E-02   -2337.39611077816
         4139  1.52459E+00  1.56839E+00  7.65695E-01  2.30836E+00  6.00692E-02  2.21656E-01 -5.30341E-02  1.65081E-01  5.47165E-02  1.87002E-02  2.01335E-01 -2.38088E-02  3.80709E-02  2.67484E-02  1.23807E-01   -2328.86063220774
         4140  1.58524E+00  1.54632E+00  6.98038E-01  2.25520E+00  5.76633E-02  2.23790E-01  3.48370E-03  1.44675E-01  1.65407E-02  7.42313E-02  2.37337E-01 -4.75756E-02  2.72616E-02  1.80572E-02  1.22114E-01   -2334.96496639338
         4141  1.68180E+00  1.58550E+00  5.68431E-01  2.26358E+00  5.48222E-02  1.82513E-01 -2.52876E-02  1.49186E-01  1.38276E-04  7.89245E-02  2.36383E-01 -2.18072E-02  5.36409E-02  4.41153E-02  1.35837E-01   -2328.00073747210
         4142  1.59903E+00  1.61017E+00  7.07546E-01  2.25737E+00  5.91863E-02  1.49389E-01  1.26913E-02  1.53930E-01  2.21787E-02  4.66775E-02  2.41188E-01 -1.27119E-02  4.32285E-02  1.80703E-02  1.81422E-01   -2324.55587080824
         4143  1.68559E+00  1.60211E+00  7.16605E-01  2.32647E+00  5.90624E-02  2.08492E-01  2.45090E-02  1.33964E-01  1.14271E-02  3.88966E-02  1.93948E-01  7.81439E-03  3.00870E-02  2.81831E-02  1.93478E-01   -2310.90221831125
         4144  1.66251E+00  1.62158E+00  7.26818E-01  2.35933E+00  5.05838E-02  2.12945E-01  5.13252E-03  2.04470E-01 -6.41641E-04  4.77912E-02  1.98320E-01  8.65328E-05  8.41329E-02  6.02604E-02  2.14767E-01   -2340.64636239123
         4145  1.61574E+00  1.60603E+00  8.00334E-01  2.31346E+00  4.87547E-02  2.04035E-01  3.76395E-03  1.87458E-01 -1.00689E-02  4.34236E-02  1.87719E-01  1.33290E-03  2.80544E-02  5.05338E-02  2.20715E-01   -2299.57917737846
         4146  1.59631E+00  1.57176E+00  8.76746E-01  2.36030E+00  4.99814E-02  2.01445E-01  5.25361E-02  1.60027E-01  1.27266E-02  6.61940E-02  2.74943E-01  2.32146E-02  2.49763E-02  3.70404E-02  1.83562E-01   -2265.93070320758
         4147  1.61463E+00  1.55016E+00  8.57502E-01  2.36649E+00  6.09546E-02  1.88392E-01  7.10750E-02  1.95395E-01  3.97184E-02  7.98820E-02  2.49772E-01 -1.47643E-02  1.92921E-02  7.96294E-02  1.85114E-01   -2241.94491643325
         4148  1.67388E+00  1.59503E+00  7.91384E-01  2.40730E+00  5.64708E-02  2.32039E-01  7.41612E-02  1.60050E-01  5.59622E-02  5.68154E-02  2.20241E-01 -6.58550E-03  2.66510E-02  3.87026E-02  1.32096E-01   -2308.66117523463
         4149  1.56518E+00  1.54398E+00  7.82821E-01  2.36783E+00  5.98245E-02  2.15889E-01  5.69923E-02  2.05793E-01  8.11844E-02  1.05729E-01  3.54164E-01  1.56095E-02  2.53359E-02  2.92569E-02  1.03349E-01   -2294.01323544646
         4150  1.62613E+00  1.62871E+00  8.91321E-01  2.34229E+00  4.98372E-02  1.50452E-01  5.63075E-03  1.78720E-01  3.40897E-02 -6.17382E-03  2.69285E-01  9.18665E-05 -8.35315E-03  3.93815E-02  1.36169E-01   -2318.56979202915
         4151  1.64727E+00  1.60844E+00  7.49257E-01  2.37308E+00  4.61871E-02  1.76977E-01 -4.64509E-03  1.68945E-01  4.84736E-03  2.35066E-02  2.61604E-01 -1.07585E-02  4.25564E-03  8.58877E-02  1.84671E-01   -2345.68568985385
         4152  1.63313E+00  1.62003E+00  7.74808E-01  2.35188E+00  4.77362E-02  1.77593E-01 -5.31639E-03  2.00267E-01 -4.49837E-02 -3.78535E-02  3.02989E-01 -4.92571E-02 -1.05833E-02  6.78644E-02  1.82192E-01   -2298.22218317455
         4153  1.67788E+00  1.62830E+00  7.95866E-01  2.36306E+00  5.53526E-02  1.59012E-01  2.25425E-02  1.90711E-01  2.83591E-02  3.05625E-02  2.09861E-01 -6.28448E-03  1.18823E-02  5.42439E-02  1.97811E-01   -2292.57839848894
         4154  1.60558E+00  1.64288E+00  6.61202E-01  2.39694E+00  6.26676E-02  2.28396E-01  2.57674E-02  2.15274E-01  3.86374E-02  3.27768E-02  1.61826E-01 -1.73584E-02 -2.33513E-02  3.24778E-02  2.07935E-01   -2288.05755426638
         4155  1.63823E+00  1.68232E+00  7.31329E-01  2.35081E+00  6.18084E-02  1.66693E-01  1.90902E-02  1.47601E-01  4.24400E-02 -8.67666E-06  2.22026E-01 -2.12819E-02  1.60008E-02  6.31477E-02  2.00975E-01   -2299.65155915624
         4156  1.63066E+00  1.72294E+00  6.58100E-01  2.25595E+00  6.10647E-02  1.50754E-01  1.57041E-02  1.41813E-01 -4.58840E-03 -4.36875E-03  2.13119E-01 -2.64046E-02 -1.05962E-02  4.80996E-02  1.83567E-01   -2317.03953308077
         4157  1.66938E+00  1.58781E+00  6.65364E-01  2.33481E+00  5.75587E-02  2.21217E-01  1.47821E-02  1.68269E-01  3.67065E-03 -1.71612E-02  1.86907E-01 -4.02695E-02  1.72023E-03  3.63309E-02  1.72756E-01   -2310.23937682147
         4158  1.66279E+00  1.55744E+00  6.77341E-01  2.30904E+00  5.54485E-02  2.13401E-01  3.93934E-03  1.39644E-01  3.96626E-02 -1.84787E-02  1.98061E-01 -1.42547E-02  1.35752E-03  7.61979E-03  1.32241E-01   -2328.24630663279
         4159  1.58396E+00  1.52467E+00  6.23070E-01  2.30482E+00  5.74238E-02  1.92238E-01 -1.51139E-02  1.37922E-01  4.62457E-02 -4.52401E-02  2.29437E-01  1.76817E-03 -8.48527E-03  2.03152E-02  1.43570E-01   -2330.14874151272
