TABLE NO.     6: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   MCMCOBJ
         1280  3.11905E+00  2.98458E+01  1.14697E+01 -6.85968E-01  8.55417E-02  2.33185E-02  1.09969E-01  1.35524E-02  7.67582E-02  4.92427E-02  3.86917E-02  9.20071E-02    5816.48671776351
         1281  3.11278E+00  2.97636E+01  1.14139E+01 -7.27759E-01  8.10157E-02  2.23081E-02  1.26936E-01  1.88292E-03  7.38311E-02  3.87482E-02  2.43372E-02  9.41879E-02    5880.99241656248
         1282  3.08462E+00  2.80573E+01  1.11694E+01 -4.62485E-01  7.37302E-02  2.29084E-02  1.04657E-01  1.00423E-04  7.13097E-02  3.01430E-02  2.15899E-02  6.87594E-02    5848.49727558544
         1283  3.13239E+00  2.95718E+01  1.14285E+01 -5.59905E-01  7.19032E-02  2.30442E-02  1.01543E-01  7.07761E-03  7.64587E-02  3.67135E-02  3.34590E-02  9.66265E-02    5815.66679929405
         1284  3.11803E+00  2.92874E+01  1.14655E+01 -5.60849E-01  7.02928E-02  2.29365E-02  9.59948E-02 -2.14149E-03  7.52305E-02  4.09692E-02  2.48323E-02  8.82903E-02    5833.86087485456
         1285  3.08730E+00  3.00946E+01  1.17402E+01 -7.39018E-01  8.42170E-02  2.28040E-02  9.82015E-02  5.05300E-03  6.99473E-02  5.01738E-02  3.06643E-02  9.32209E-02    5761.74421078822
         1286  3.14182E+00  3.01669E+01  1.18231E+01 -7.47671E-01  8.65477E-02  2.36606E-02  7.88382E-02 -5.37635E-04  8.33309E-02  3.94604E-02  2.38298E-02  8.79314E-02    5877.17902390584
         1287  2.99182E+00  2.93350E+01  1.13077E+01 -5.85711E-01  7.59359E-02  2.40361E-02  8.87983E-02  6.01023E-03  6.49149E-02  4.39831E-02  3.30926E-02  9.66177E-02    5891.07051467128
         1288  3.06562E+00  2.96902E+01  1.14454E+01 -6.71843E-01  8.15338E-02  2.32744E-02  8.45495E-02  8.64272E-03  8.79872E-02  4.68578E-02  3.59218E-02  1.03057E-01    5822.77614099985
         1289  3.05185E+00  2.95944E+01  1.15124E+01 -6.58928E-01  7.84717E-02  2.33321E-02  8.23988E-02 -6.33974E-04  7.86743E-02  2.90186E-02  3.63300E-02  8.86814E-02    5844.78487820851
         1290  3.01789E+00  2.94424E+01  1.13222E+01 -6.50437E-01  7.98611E-02  2.27854E-02  9.33429E-02  2.00482E-03  8.41109E-02  4.77512E-02  3.40928E-02  1.01010E-01    5848.71621577955
         1291  2.98427E+00  2.95131E+01  1.14217E+01 -6.58980E-01  8.30936E-02  2.35941E-02  8.89235E-02  8.53203E-03  8.80656E-02  4.78367E-02  4.05102E-02  9.23068E-02    5799.33449111874
         1292  2.89760E+00  2.93410E+01  1.10852E+01 -7.30215E-01  7.89962E-02  2.40097E-02  9.50849E-02  1.47841E-02  7.38217E-02  5.33658E-02  3.39861E-02  9.52113E-02    5808.58391516782
         1293  2.90083E+00  2.89872E+01  1.13265E+01 -6.53619E-01  7.97152E-02  2.21922E-02  8.07887E-02  3.62076E-03  8.11365E-02  4.18259E-02  2.38272E-02  8.95536E-02    5779.78528904109
         1294  3.04075E+00  2.89993E+01  1.14082E+01 -6.50640E-01  8.79911E-02  2.32286E-02  8.23601E-02  1.57054E-02  7.64657E-02  4.06484E-02  3.11932E-02  9.08386E-02    5807.29138615780
         1295  3.04093E+00  2.90225E+01  1.14230E+01 -8.82071E-01  9.46913E-02  2.26855E-02  9.08658E-02  5.79203E-03  8.97644E-02  4.33144E-02  2.58817E-02  9.29032E-02    5808.92965722977
         1296  3.05359E+00  2.91796E+01  1.14259E+01 -5.78609E-01  8.25223E-02  2.23581E-02  8.04004E-02  6.57008E-03  7.58710E-02  3.64777E-02  2.87976E-02  8.44620E-02    5801.52312861353
         1297  3.06559E+00  2.98336E+01  1.13704E+01 -6.38130E-01  8.41581E-02  2.32311E-02  1.05982E-01 -1.01722E-03  7.69577E-02  4.22746E-02  3.21868E-02  8.77518E-02    5869.51488199402
         1298  3.03001E+00  3.04111E+01  1.14678E+01 -6.71508E-01  8.49489E-02  2.28171E-02  1.11863E-01  3.79104E-03  7.29102E-02  4.51497E-02  3.62426E-02  8.94833E-02    5802.01553265343
         1299  3.02957E+00  3.02084E+01  1.15132E+01 -6.87118E-01  8.64558E-02  2.41393E-02  1.15573E-01 -1.73111E-04  7.46189E-02  5.50061E-02  2.69473E-02  8.55648E-02    5803.49301374591
         1300  3.11578E+00  2.93229E+01  1.13822E+01 -6.01382E-01  8.11572E-02  2.14714E-02  9.95732E-02  1.10157E-02  7.56183E-02  4.43655E-02  2.79566E-02  8.40826E-02    5748.92028340055
         1301  3.18558E+00  2.93696E+01  1.13651E+01 -6.12813E-01  8.09523E-02  2.28204E-02  1.07708E-01  2.60472E-03  8.28039E-02  4.04480E-02  2.97076E-02  7.63540E-02    5743.06362860606
         1302  3.19651E+00  3.01330E+01  1.16661E+01 -7.86227E-01  8.27821E-02  2.24269E-02  9.87555E-02 -2.89426E-03  7.63294E-02  4.13493E-02  2.75283E-02  8.83689E-02    5818.90289652806
         1303  3.12365E+00  2.96702E+01  1.13741E+01 -7.79242E-01  8.02453E-02  2.35188E-02  1.00365E-01 -1.31417E-02  6.98100E-02  3.27784E-02  2.15909E-02  8.32910E-02    5738.56880399787
         1304  3.12119E+00  2.91877E+01  1.12015E+01 -7.16997E-01  8.45170E-02  2.25686E-02  9.11179E-02 -9.79261E-03  8.29982E-02  2.16898E-02  2.22582E-02  8.33732E-02    5776.50452210688
         1305  3.04717E+00  2.88152E+01  1.14162E+01 -5.60645E-01  7.24224E-02  2.24484E-02  9.92365E-02 -6.40004E-03  7.46794E-02  3.82145E-02  2.40181E-02  7.93291E-02    5785.32985129762
         1306  3.06584E+00  2.98960E+01  1.14951E+01 -5.83009E-01  8.21893E-02  2.23436E-02  8.41023E-02  4.58751E-04  6.88246E-02  3.46967E-02  2.06472E-02  8.04153E-02    5750.01248519987
         1307  3.06439E+00  2.98689E+01  1.14782E+01 -5.95071E-01  8.17168E-02  2.27386E-02  1.02995E-01 -7.08487E-03  7.36197E-02  3.48038E-02  3.20269E-02  8.84156E-02    5729.82265930973
         1308  3.07831E+00  2.92694E+01  1.14324E+01 -7.25677E-01  9.40827E-02  2.21695E-02  1.00057E-01 -1.49508E-03  8.20944E-02  3.72249E-02  3.14510E-02  8.01846E-02    5769.34011173133
         1309  3.10833E+00  2.97757E+01  1.15362E+01 -7.23186E-01  8.60025E-02  2.13939E-02  9.84608E-02  6.14933E-03  7.51738E-02  4.16117E-02  3.41775E-02  8.57226E-02    5773.78369177516
         1310  3.12676E+00  2.95799E+01  1.14307E+01 -7.76530E-01  8.41860E-02  2.26482E-02  9.54669E-02  1.46293E-02  7.24754E-02  3.75547E-02  2.82442E-02  8.87847E-02    5795.21883130796
         1311  3.12367E+00  3.00248E+01  1.14207E+01 -6.72447E-01  7.60673E-02  2.25976E-02  8.59734E-02  4.21469E-03  7.31582E-02  3.13404E-02  3.12730E-02  9.21520E-02    5763.56163597194
         1312  3.15303E+00  2.99557E+01  1.13426E+01 -6.51197E-01  7.67516E-02  2.24251E-02  7.52832E-02  4.99179E-03  6.96010E-02  2.65923E-02  2.56841E-02  8.18047E-02    5807.60763610380
         1313  3.14247E+00  2.96881E+01  1.14310E+01 -7.34144E-01  8.29567E-02  2.38177E-02  9.13725E-02  8.44440E-04  8.32175E-02  3.88001E-02  3.09188E-02  9.14958E-02    5815.86914591908
         1314  3.15397E+00  2.98305E+01  1.15705E+01 -7.29957E-01  8.59819E-02  2.28780E-02  7.95644E-02 -3.15994E-03  7.46850E-02  2.48680E-02  2.51791E-02  7.65637E-02    5790.15775424883
         1315  3.15293E+00  2.98178E+01  1.14699E+01 -6.44698E-01  8.75066E-02  2.18470E-02  7.68051E-02  4.99502E-03  7.71758E-02  3.32457E-02  3.88454E-02  8.97251E-02    5724.23022730272
         1316  3.04591E+00  2.87247E+01  1.12184E+01 -5.41925E-01  7.92060E-02  2.16220E-02  9.80144E-02  1.50530E-03  9.16656E-02  3.84618E-02  3.20657E-02  8.70829E-02    5785.82422523018
         1317  3.06524E+00  2.93920E+01  1.11661E+01 -7.94639E-01  8.48481E-02  2.28888E-02  9.84206E-02  9.89420E-04  6.79361E-02  3.51875E-02  2.39536E-02  8.05915E-02    5762.66915003746
         1318  3.11550E+00  3.12013E+01  1.15707E+01 -5.04709E-01  8.09493E-02  2.23503E-02  8.56873E-02  6.74919E-03  7.56623E-02  3.21835E-02  2.88885E-02  8.17248E-02    5700.11862620505
         1319  3.09272E+00  3.08251E+01  1.16651E+01 -5.17133E-01  7.21089E-02  2.12416E-02  9.80463E-02  1.08496E-02  8.47065E-02  3.63154E-02  3.79400E-02  8.97541E-02    5721.84598453972
         1320  3.05423E+00  2.99276E+01  1.14205E+01 -5.08913E-01  8.33522E-02  2.17778E-02  9.59200E-02  1.31630E-02  9.65679E-02  5.06578E-02  4.17452E-02  9.64178E-02    5800.42693448468
         1321  3.11899E+00  3.00975E+01  1.15971E+01 -8.19632E-01  9.12396E-02  2.24705E-02  8.67398E-02  6.90123E-03  8.12856E-02  3.67994E-02  3.65487E-02  9.15900E-02    5797.44088467224
         1322  3.07481E+00  2.89079E+01  1.12889E+01 -5.04254E-01  7.40054E-02  2.36461E-02  9.41103E-02  3.64056E-03  7.73607E-02  4.67640E-02  2.88168E-02  9.10806E-02    5789.78136971748
         1323  2.96394E+00  2.91818E+01  1.14249E+01 -6.52416E-01  8.73280E-02  2.33669E-02  9.09050E-02 -1.42510E-02  8.91299E-02  3.06209E-02  3.06800E-02  8.73808E-02    5827.70032959433
         1324  3.02448E+00  2.92436E+01  1.15485E+01 -6.28045E-01  8.92292E-02  2.27084E-02  9.24499E-02  6.83408E-03  7.81737E-02  4.27162E-02  3.72881E-02  9.30848E-02    5770.41551116141
         1325  3.03881E+00  2.93507E+01  1.13772E+01 -6.47600E-01  9.01810E-02  2.19300E-02  9.35056E-02 -1.96175E-03  7.04518E-02  3.68423E-02  1.90738E-02  8.25568E-02    5759.51028717983
         1326  3.01098E+00  2.95231E+01  1.15202E+01 -7.55938E-01  7.93974E-02  2.20227E-02  9.98607E-02 -7.03169E-04  7.24516E-02  2.65435E-02  3.37251E-02  8.30393E-02    5782.79509578475
         1327  3.07525E+00  2.97662E+01  1.14817E+01 -7.22699E-01  7.95406E-02  2.17564E-02  1.15726E-01  2.76638E-03  8.05487E-02  4.50239E-02  3.24431E-02  9.99404E-02    5752.91042369867
         1328  3.14519E+00  2.97565E+01  1.14862E+01 -7.27950E-01  8.77208E-02  2.19203E-02  9.26530E-02 -2.99766E-03  7.47495E-02  3.05470E-02  2.96745E-02  9.47399E-02    5792.68219436831
         1329  3.03013E+00  2.95031E+01  1.13845E+01 -6.88821E-01  8.36245E-02  2.17659E-02  1.08769E-01 -4.21525E-04  6.88454E-02  3.45816E-02  2.43795E-02  8.45760E-02    5770.54032324969
         1330  3.12512E+00  3.02275E+01  1.18702E+01 -6.68041E-01  8.56832E-02  2.24291E-02  1.05148E-01  2.12129E-03  7.08663E-02  3.00663E-02  2.18411E-02  6.98909E-02    5731.40069255447
         1331  3.12207E+00  3.01697E+01  1.18949E+01 -6.61963E-01  8.63338E-02  2.28470E-02  1.10637E-01 -9.09439E-03  8.21862E-02  3.55595E-02  1.82891E-02  7.85289E-02    5816.59780109743
         1332  3.06952E+00  3.02699E+01  1.18996E+01 -6.51854E-01  8.53948E-02  2.32628E-02  1.13472E-01 -4.57681E-03  8.06470E-02  3.96787E-02  3.86481E-02  9.32589E-02    5750.39949428618
         1333  3.07560E+00  2.98115E+01  1.16981E+01 -6.49867E-01  7.70627E-02  2.26182E-02  9.95486E-02 -4.11838E-03  6.41636E-02  3.26730E-02  2.10306E-02  8.41276E-02    5795.54026668212
         1334  3.07320E+00  2.98386E+01  1.16408E+01 -6.00029E-01  7.73414E-02  2.26089E-02  8.99334E-02  1.96664E-03  7.20770E-02  3.40664E-02  3.09567E-02  8.98266E-02    5756.41308502349
         1335  3.13627E+00  2.99169E+01  1.13753E+01 -4.45247E-01  7.58417E-02  2.33951E-02  8.43885E-02  2.00635E-03  8.02024E-02  2.99594E-02  2.99428E-02  8.89626E-02    5818.47130875288
         1336  2.95556E+00  3.00893E+01  1.14007E+01 -7.53492E-01  8.02342E-02  2.27030E-02  9.59995E-02  7.38205E-03  7.43769E-02  4.59668E-02  2.76760E-02  9.19283E-02    5793.36604415573
         1337  3.03869E+00  2.95633E+01  1.12118E+01 -5.29011E-01  7.92955E-02  2.25971E-02  9.59279E-02 -5.00086E-03  6.87353E-02  3.13218E-02  2.59572E-02  7.35742E-02    5731.75708044258
         1338  3.08689E+00  2.96551E+01  1.15000E+01 -5.99743E-01  8.49093E-02  2.36431E-02  8.53822E-02 -4.38068E-03  6.58110E-02  3.97102E-02  2.99005E-02  9.74789E-02    5842.40010416920
         1339  3.07956E+00  2.89344E+01  1.14874E+01 -5.94128E-01  8.35972E-02  2.32230E-02  8.21879E-02 -5.95347E-03  6.85778E-02  3.79236E-02  1.71071E-02  7.91807E-02    5773.04360629908
         1340  3.08181E+00  2.89361E+01  1.11702E+01 -6.32863E-01  7.49744E-02  2.42703E-02  7.70621E-02  2.62115E-04  6.50339E-02  2.62092E-02  2.80452E-02  7.81006E-02    5892.86917157521
         1341  3.06791E+00  2.99100E+01  1.11234E+01 -7.24214E-01  8.23634E-02  2.27671E-02  9.44551E-02  3.38978E-05  7.70659E-02  2.59755E-02  3.31860E-02  8.89386E-02    5828.70067152744
         1342  3.04395E+00  2.99701E+01  1.14282E+01 -4.83806E-01  7.38725E-02  2.30324E-02  8.74857E-02  4.74765E-03  6.78375E-02  2.80637E-02  3.06408E-02  8.67732E-02    5763.21689697330
         1343  3.04382E+00  3.00915E+01  1.14708E+01 -4.32374E-01  7.49261E-02  2.24608E-02  8.75523E-02  4.90350E-03  6.30736E-02  3.65963E-02  2.42415E-02  8.60099E-02    5789.66173434265
         1344  3.03303E+00  2.88066E+01  1.11293E+01 -7.85546E-01  8.37852E-02  2.25096E-02  1.03585E-01  5.69315E-03  7.88679E-02  4.41529E-02  2.63597E-02  8.63536E-02    5890.76308860005
         1345  3.01434E+00  2.99176E+01  1.17499E+01 -6.37980E-01  8.36976E-02  2.26155E-02  1.02541E-01  3.05354E-03  7.52680E-02  3.61510E-02  2.87387E-02  8.04908E-02    5732.58398246860
         1346  3.07858E+00  3.00897E+01  1.17534E+01 -6.77515E-01  8.48073E-02  2.28207E-02  1.01112E-01  2.79173E-03  7.92779E-02  3.65873E-02  3.44216E-02  9.35943E-02    5793.15049148532
         1347  3.05153E+00  3.04777E+01  1.16063E+01 -6.45350E-01  9.79531E-02  2.27410E-02  9.45263E-02  6.78247E-03  8.10007E-02  3.92924E-02  2.65593E-02  7.99694E-02    5815.51399830008
         1348  2.93964E+00  3.03971E+01  1.15660E+01 -6.31794E-01  7.67223E-02  2.28052E-02  1.10733E-01  8.29348E-03  8.56077E-02  4.37099E-02  3.34658E-02  8.70963E-02    5777.97113437688
         1349  2.94590E+00  2.93990E+01  1.14990E+01 -6.31208E-01  7.76668E-02  2.27384E-02  1.09746E-01  5.29012E-03  6.63307E-02  4.16365E-02  3.10261E-02  7.60860E-02    5796.02745916156
         1350  3.06582E+00  2.95833E+01  1.13302E+01 -6.31566E-01  7.89030E-02  2.28918E-02  9.53873E-02  1.40436E-02  6.38458E-02  4.12519E-02  2.82921E-02  9.88229E-02    5806.33919248855
         1351  3.07450E+00  2.94596E+01  1.13636E+01 -6.19322E-01  7.74491E-02  2.26009E-02  9.69767E-02  1.28371E-02  6.70040E-02  4.09252E-02  3.44419E-02  9.80860E-02    5832.66124635244
         1352  3.09130E+00  3.00266E+01  1.15141E+01 -5.35220E-01  8.01627E-02  2.26671E-02  8.69206E-02  2.84540E-03  8.20958E-02  3.12971E-02  3.50536E-02  8.64505E-02    5808.07678185536
         1353  3.03846E+00  2.93598E+01  1.15903E+01 -8.69888E-01  9.00426E-02  2.29214E-02  1.25905E-01  1.41683E-02  7.90132E-02  5.38912E-02  4.00004E-02  9.01656E-02    5808.68166154923
         1354  3.22279E+00  2.93482E+01  1.16353E+01 -8.61122E-01  9.16192E-02  2.23446E-02  1.04836E-01 -1.23204E-03  7.94386E-02  3.20726E-02  2.86751E-02  8.05177E-02    5799.20328191323
         1355  3.12234E+00  2.95299E+01  1.14895E+01 -6.49753E-01  8.44165E-02  2.29899E-02  1.11914E-01  3.63124E-03  6.56049E-02  3.88044E-02  2.71813E-02  8.25175E-02    5812.45167602656
         1356  3.10150E+00  2.96287E+01  1.14393E+01 -5.79805E-01  8.47340E-02  2.26284E-02  9.95976E-02 -5.45844E-03  7.02117E-02  3.71108E-02  2.21171E-02  8.03437E-02    5775.14704442361
         1357  3.07820E+00  2.94625E+01  1.13109E+01 -7.08531E-01  7.63034E-02  2.23228E-02  1.00257E-01  2.66547E-03  8.28092E-02  4.11016E-02  3.04594E-02  8.84662E-02    5742.84431941367
         1358  3.13415E+00  3.03168E+01  1.12865E+01 -7.31224E-01  7.85650E-02  2.23178E-02  1.04707E-01 -2.41140E-03  6.98535E-02  4.16082E-02  2.55803E-02  9.36395E-02    5792.87176475544
         1359  3.13283E+00  3.02949E+01  1.12990E+01 -7.58204E-01  8.20736E-02  2.20661E-02  1.02869E-01  7.45422E-03  6.73505E-02  4.65904E-02  2.39701E-02  9.31786E-02    5767.10315199608
         1360  3.12866E+00  2.94102E+01  1.14705E+01 -6.35755E-01  7.49469E-02  2.19905E-02  9.32478E-02 -9.20324E-03  7.86315E-02  3.21457E-02  2.71254E-02  7.82372E-02    5803.33112900537
         1361  3.10171E+00  2.95632E+01  1.14854E+01 -6.00650E-01  8.05336E-02  2.27973E-02  8.90295E-02 -1.88779E-03  6.93417E-02  3.30336E-02  2.68911E-02  8.62479E-02    5773.53789156353
         1362  3.09296E+00  2.96863E+01  1.14910E+01 -6.01348E-01  8.11756E-02  2.19179E-02  8.43114E-02 -5.35281E-03  8.94272E-02  2.69743E-02  3.07834E-02  7.96828E-02    5733.21491884117
         1363  3.10467E+00  2.98279E+01  1.15028E+01 -7.58458E-01  8.12320E-02  2.29281E-02  8.75566E-02  4.17772E-03  6.96977E-02  2.59025E-02  2.79353E-02  8.32835E-02    5810.49876118596
         1364  2.98945E+00  2.92594E+01  1.11538E+01 -7.16828E-01  8.74455E-02  2.28776E-02  9.63745E-02  3.45200E-03  8.60780E-02  3.75983E-02  3.33555E-02  8.19352E-02    5777.42634499628
         1365  3.02793E+00  2.93405E+01  1.10849E+01 -6.97961E-01  8.31379E-02  2.14116E-02  9.27669E-02  7.33992E-03  7.97714E-02  3.69649E-02  2.68765E-02  7.67011E-02    5779.70996827388
         1366  3.12445E+00  2.90165E+01  1.11807E+01 -6.85793E-01  8.32494E-02  2.30706E-02  9.58319E-02 -1.32854E-03  7.07144E-02  3.26661E-02  2.96233E-02  9.30326E-02    5741.08893153549
         1367  3.10242E+00  2.89871E+01  1.15741E+01 -5.82327E-01  6.91251E-02  2.18012E-02  1.18435E-01  3.96609E-03  7.47190E-02  3.69517E-02  2.51869E-02  8.10949E-02    5832.19120134720
         1368  3.00426E+00  2.97559E+01  1.12575E+01 -5.55831E-01  7.50184E-02  2.21455E-02  1.15082E-01  2.81876E-03  7.46580E-02  4.56736E-02  3.39174E-02  9.98470E-02    5806.82693349418
         1369  3.03444E+00  2.94198E+01  1.14517E+01 -5.40854E-01  6.92272E-02  2.27874E-02  9.73504E-02  3.36508E-03  7.59597E-02  3.24141E-02  3.15086E-02  8.16230E-02    5783.45178484229
         1370  3.07354E+00  2.94233E+01  1.14895E+01 -7.74073E-01  8.59821E-02  2.33265E-02  8.97214E-02  7.49888E-03  8.08861E-02  3.79861E-02  3.18526E-02  8.64146E-02    5793.17288878643
         1371  3.06467E+00  2.93290E+01  1.14964E+01 -7.43786E-01  8.30058E-02  2.23240E-02  8.96140E-02  2.02624E-02  7.88540E-02  3.46728E-02  3.85751E-02  8.85892E-02    5831.53718840239
         1372  3.06275E+00  2.93385E+01  1.14713E+01 -6.48297E-01  8.25025E-02  2.24343E-02  8.79878E-02  9.88633E-03  7.93895E-02  3.46973E-02  2.87911E-02  8.65961E-02    5879.43867606849
         1373  3.08485E+00  3.03610E+01  1.16189E+01 -8.43734E-01  8.35630E-02  2.38970E-02  1.02400E-01  3.36928E-03  6.54891E-02  4.00564E-02  2.59504E-02  8.89817E-02    5776.74371765557
         1374  3.10718E+00  3.05957E+01  1.15557E+01 -6.78830E-01  8.12511E-02  2.24786E-02  9.58377E-02  1.01080E-03  5.65713E-02  3.03863E-02  2.82307E-02  8.93644E-02    5870.98801982997
         1375  3.03899E+00  2.91872E+01  1.15248E+01 -6.37977E-01  7.89582E-02  2.29642E-02  9.19188E-02  6.07614E-03  6.85576E-02  3.59815E-02  2.95042E-02  8.55952E-02    5819.68475132219
         1376  3.13619E+00  2.97084E+01  1.12046E+01 -6.90655E-01  8.54643E-02  2.33023E-02  1.01811E-01  3.50999E-03  8.18690E-02  4.08704E-02  2.60904E-02  8.12938E-02    5794.29862876854
         1377  3.12397E+00  2.95659E+01  1.11868E+01 -6.86850E-01  8.50897E-02  2.28600E-02  1.05893E-01  5.41767E-03  8.21893E-02  4.33127E-02  3.03964E-02  9.05461E-02    5765.88433849687
         1378  3.01183E+00  2.93137E+01  1.07677E+01 -7.53890E-01  8.23522E-02  2.21828E-02  9.76227E-02  9.80289E-03  7.58145E-02  3.27777E-02  3.41535E-02  8.52575E-02    5837.42154506337
         1379  3.07726E+00  2.94421E+01  1.16007E+01 -6.80519E-01  7.80270E-02  2.34366E-02  9.00833E-02  6.54434E-03  6.61483E-02  3.07944E-02  2.31231E-02  7.41274E-02    5839.39951568363
         1380  3.11779E+00  2.98483E+01  1.15643E+01 -6.84230E-01  7.60486E-02  2.33471E-02  9.26434E-02  5.59700E-04  7.38505E-02  3.44416E-02  3.00796E-02  8.16624E-02    5781.62624616075
         1381  3.08249E+00  3.01444E+01  1.15903E+01 -5.68700E-01  8.14945E-02  2.29032E-02  1.15223E-01  9.68856E-03  8.33234E-02  4.90644E-02  3.70380E-02  9.21719E-02    5850.55806854213
         1382  3.10307E+00  2.91929E+01  1.13595E+01 -8.08852E-01  8.31725E-02  2.20157E-02  9.94378E-02  3.23575E-07  6.62616E-02  4.61486E-02  2.57973E-02  8.83235E-02    5757.61404001284
         1383  3.08717E+00  2.92465E+01  1.13127E+01 -7.43239E-01  7.81862E-02  2.30955E-02  9.65743E-02  4.05552E-03  6.98125E-02  4.03792E-02  3.18240E-02  8.98889E-02    5755.42863549139
         1384  3.03723E+00  2.96602E+01  1.16393E+01 -7.74207E-01  8.62289E-02  2.22991E-02  1.00885E-01  2.17875E-04  7.35786E-02  4.45039E-02  2.97477E-02  8.97755E-02    5814.21934469206
         1385  3.08755E+00  2.95815E+01  1.13891E+01 -5.17679E-01  7.21666E-02  2.35916E-02  9.09640E-02  1.79591E-03  7.84467E-02  4.22788E-02  2.98641E-02  8.94387E-02    5800.55780059889
         1386  3.08016E+00  2.96277E+01  1.12950E+01 -6.49890E-01  8.31058E-02  2.36307E-02  1.00713E-01  5.76616E-03  6.72055E-02  4.66282E-02  2.96055E-02  9.50030E-02    5757.14577482162
         1387  3.07152E+00  2.96731E+01  1.12616E+01 -6.93966E-01  8.44302E-02  2.27522E-02  8.91683E-02  4.55786E-03  6.41470E-02  3.33257E-02  2.79112E-02  7.52647E-02    5779.77324367483
         1388  3.10430E+00  2.98499E+01  1.14666E+01 -6.04292E-01  7.67205E-02  2.24115E-02  8.06061E-02  1.21220E-03  6.89153E-02  4.06355E-02  2.88925E-02  9.53222E-02    5766.04076477684
         1389  3.10778E+00  2.99444E+01  1.13788E+01 -6.12842E-01  8.69842E-02  2.37957E-02  8.73469E-02 -2.27972E-03  7.82545E-02  3.86320E-02  2.62490E-02  8.05082E-02    5808.45134388897
         1390  3.08863E+00  3.03871E+01  1.17640E+01 -6.29256E-01  7.86189E-02  2.38135E-02  9.90373E-02 -2.41693E-03  7.47443E-02  3.50186E-02  3.18872E-02  8.83341E-02    5847.97497343086
