TABLE NO.     6: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   MCMCOBJ
         1855  1.11444E+00  3.39795E+00  2.43850E+00 -5.46844E-01  7.58015E-02  2.25547E-02  9.34901E-02  7.09110E-03  8.05868E-02  5.08123E-02  3.38518E-02  9.18206E-02    5719.14416533204
         1856  1.09213E+00  3.39476E+00  2.41958E+00 -6.80265E-01  9.03240E-02  2.34081E-02  8.52467E-02 -9.15441E-03  7.82960E-02  3.72440E-02  2.38594E-02  8.13401E-02    5782.58439193024
         1857  1.11390E+00  3.38312E+00  2.44211E+00 -7.52865E-01  9.07533E-02  2.46487E-02  7.95002E-02  8.90914E-04  6.99856E-02  3.73106E-02  2.58880E-02  7.28861E-02    5849.83502608012
         1858  1.13203E+00  3.39212E+00  2.41673E+00 -8.50682E-01  8.56120E-02  2.28911E-02  8.16166E-02  8.56273E-03  7.91499E-02  4.32146E-02  3.70900E-02  9.16289E-02    5825.57623239592
         1859  1.10859E+00  3.37278E+00  2.40737E+00 -6.58411E-01  7.63976E-02  2.32421E-02  1.02485E-01  2.39838E-04  6.40777E-02  5.23511E-02  2.24966E-02  8.48465E-02    5755.12403223413
         1860  1.12584E+00  3.35987E+00  2.43664E+00 -6.86262E-01  8.39487E-02  2.34738E-02  1.09608E-01  7.27613E-03  7.55451E-02  5.21764E-02  3.45809E-02  9.28427E-02    5768.75500509583
         1861  1.12243E+00  3.36560E+00  2.42759E+00 -8.09138E-01  8.82169E-02  2.18987E-02  8.46874E-02  8.70287E-03  7.93221E-02  3.79001E-02  2.92204E-02  8.60124E-02    5713.68347492057
         1862  1.12956E+00  3.38612E+00  2.43806E+00 -7.36420E-01  8.98143E-02  2.20638E-02  9.17342E-02  8.35239E-03  8.39580E-02  4.58525E-02  3.34394E-02  9.20446E-02    5781.75330006927
         1863  1.11425E+00  3.37540E+00  2.42106E+00 -8.46914E-01  8.21745E-02  2.30961E-02  7.21345E-02  3.38708E-03  7.72089E-02  3.35785E-02  3.61412E-02  9.47400E-02    5787.68174120236
         1864  1.09293E+00  3.39146E+00  2.42587E+00 -5.84206E-01  8.10828E-02  2.32386E-02  7.42969E-02  6.94193E-03  8.10206E-02  3.34931E-02  3.13898E-02  7.95074E-02    5746.84361796541
         1865  1.09605E+00  3.39433E+00  2.41287E+00 -5.16857E-01  7.49508E-02  2.26773E-02  7.63916E-02  3.63574E-04  8.99121E-02  3.26813E-02  2.92383E-02  8.09741E-02    5753.49124625945
         1866  1.11327E+00  3.39258E+00  2.45183E+00 -7.91691E-01  8.84561E-02  2.29475E-02  8.37447E-02 -4.82380E-03  7.65502E-02  3.05094E-02  3.56992E-02  8.74318E-02    5790.84917475592
         1867  1.13391E+00  3.38494E+00  2.42506E+00 -5.60452E-01  9.00241E-02  2.37264E-02  8.94722E-02 -2.35568E-03  7.12005E-02  3.30450E-02  3.24405E-02  8.96614E-02    5769.49391585878
         1868  1.08316E+00  3.36208E+00  2.38623E+00 -6.45322E-01  7.41303E-02  2.33991E-02  1.08953E-01  6.76747E-03  8.21274E-02  4.54995E-02  3.31382E-02  8.11394E-02    5842.23722327458
         1869  1.14190E+00  3.39801E+00  2.47004E+00 -4.93754E-01  7.77096E-02  2.22015E-02  8.91928E-02 -8.68174E-04  8.15038E-02  4.08621E-02  2.93793E-02  8.26625E-02    5806.18662994314
         1870  1.10760E+00  3.40261E+00  2.44410E+00 -7.50885E-01  9.60150E-02  2.30747E-02  9.53219E-02  7.99872E-03  7.84059E-02  4.88498E-02  3.21807E-02  8.82643E-02    5807.31070795097
         1871  1.08868E+00  3.37757E+00  2.44863E+00 -6.77974E-01  9.09817E-02  2.31155E-02  9.32627E-02 -3.45195E-03  7.00606E-02  4.02446E-02  1.99165E-02  8.75156E-02    5776.74929698283
         1872  1.10066E+00  3.37120E+00  2.41890E+00 -6.71386E-01  7.18047E-02  2.22136E-02  8.75694E-02 -1.08285E-03  7.83858E-02  4.33101E-02  2.21631E-02  8.12103E-02    5692.91297098396
         1873  1.08842E+00  3.39602E+00  2.44107E+00 -5.81388E-01  6.88253E-02  2.17690E-02  9.18674E-02  1.41951E-03  6.60573E-02  4.12774E-02  2.62652E-02  7.86693E-02    5731.81928775740
         1874  1.08724E+00  3.40149E+00  2.44504E+00 -5.91865E-01  8.07996E-02  2.31804E-02  1.05583E-01  8.00884E-03  6.80964E-02  4.35669E-02  2.74903E-02  8.78658E-02    5757.74911236905
         1875  1.07570E+00  3.39923E+00  2.42100E+00 -5.26873E-01  8.26857E-02  2.29860E-02  9.12685E-02  1.32564E-02  8.44878E-02  4.65555E-02  3.94773E-02  9.94300E-02    5791.03851702209
         1876  1.09267E+00  3.38520E+00  2.44725E+00 -7.27316E-01  8.36135E-02  2.31170E-02  8.20412E-02  7.32230E-03  7.96776E-02  3.96472E-02  2.65623E-02  8.65957E-02    5783.98738288360
         1877  1.07853E+00  3.38488E+00  2.43251E+00 -5.92288E-01  7.03633E-02  2.35241E-02  7.73904E-02  7.23472E-03  6.25278E-02  3.29536E-02  2.15764E-02  7.19186E-02    5802.28514934665
         1878  1.10497E+00  3.39535E+00  2.42865E+00 -5.75549E-01  7.28891E-02  2.24551E-02  7.37847E-02  1.48375E-03  7.28597E-02  2.82190E-02  2.08589E-02  7.60425E-02    5771.03528525530
         1879  1.13710E+00  3.39660E+00  2.44726E+00 -9.31672E-01  9.04861E-02  2.27751E-02  9.10539E-02  1.32020E-02  8.01507E-02  3.04961E-02  3.49954E-02  8.01299E-02    5816.35039159206
         1880  1.16099E+00  3.36010E+00  2.41632E+00 -4.95431E-01  7.33390E-02  2.21453E-02  8.87288E-02 -4.33964E-03  8.35031E-02  3.09546E-02  3.65326E-02  7.99275E-02    5813.92328620184
         1881  1.20498E+00  3.36114E+00  2.45311E+00 -4.79801E-01  7.26384E-02  2.37272E-02  9.31388E-02  3.64622E-03  6.61850E-02  3.98606E-02  2.68246E-02  8.55226E-02    5901.65175459026
         1882  1.15492E+00  3.39219E+00  2.42675E+00 -4.69514E-01  7.24292E-02  2.42969E-02  9.74854E-02  9.47524E-03  6.86814E-02  3.92551E-02  2.41526E-02  8.97461E-02    5943.49003824926
         1883  1.16340E+00  3.37807E+00  2.46208E+00 -4.62321E-01  7.23949E-02  2.28085E-02  1.14009E-01  6.44583E-03  5.71127E-02  3.89910E-02  1.67006E-02  1.06756E-01    5941.97327028306
         1884  1.13458E+00  3.37704E+00  2.44401E+00 -7.42545E-01  8.37801E-02  2.40796E-02  1.13082E-01  1.57410E-02  7.85505E-02  4.35421E-02  3.35747E-02  8.94348E-02    5815.25484969423
         1885  1.14968E+00  3.38668E+00  2.42215E+00 -7.04986E-01  8.74956E-02  2.22745E-02  1.20660E-01  1.00167E-03  8.58967E-02  4.33191E-02  2.27141E-02  8.14968E-02    5818.62995663979
         1886  1.12659E+00  3.36643E+00  2.43320E+00 -6.00383E-01  7.62083E-02  2.32829E-02  1.08310E-01  1.17436E-02  7.03344E-02  3.84927E-02  2.57810E-02  9.09267E-02    5819.14068995750
         1887  1.10126E+00  3.37084E+00  2.44906E+00 -6.75872E-01  7.60450E-02  2.22295E-02  9.36385E-02 -3.93768E-03  8.75988E-02  2.66045E-02  3.57556E-02  8.18266E-02    5888.32492739961
         1888  1.10360E+00  3.38214E+00  2.40732E+00 -6.75131E-01  7.49530E-02  2.42601E-02  8.11152E-02 -3.96729E-03  8.18206E-02  2.54559E-02  4.27594E-02  9.43509E-02    5822.01009354110
         1889  1.11288E+00  3.40061E+00  2.47994E+00 -6.81047E-01  8.63046E-02  2.27014E-02  9.53578E-02 -5.86466E-03  8.86206E-02  3.23339E-02  2.70379E-02  7.66014E-02    5820.51069517656
         1890  1.10909E+00  3.39399E+00  2.44154E+00 -8.04942E-01  7.82296E-02  2.31289E-02  1.04110E-01 -9.67262E-04  7.24349E-02  4.30004E-02  3.33663E-02  9.55632E-02    5833.57742962502
         1891  1.10789E+00  3.41141E+00  2.44638E+00 -7.83526E-01  8.79506E-02  2.30843E-02  9.78575E-02  1.24635E-03  8.09981E-02  2.97051E-02  2.84902E-02  8.97082E-02    5799.00821907047
         1892  1.14543E+00  3.36491E+00  2.43238E+00 -7.84922E-01  9.20400E-02  2.29353E-02  1.04531E-01  3.18789E-03  7.31978E-02  3.73923E-02  2.69941E-02  7.91606E-02    5798.94291617077
         1893  1.14657E+00  3.36599E+00  2.43530E+00 -7.05310E-01  8.29509E-02  2.31048E-02  1.24911E-01 -2.70377E-03  6.94461E-02  4.46542E-02  2.78257E-02  9.00008E-02    5858.25956043895
         1894  1.11132E+00  3.37193E+00  2.40507E+00 -6.30633E-01  7.72866E-02  2.27983E-02  1.36470E-01 -3.15937E-03  7.38860E-02  5.15171E-02  2.73423E-02  9.13956E-02    5813.54727974213
         1895  1.10838E+00  3.40093E+00  2.45096E+00 -6.53007E-01  7.83282E-02  2.31761E-02  1.13053E-01  1.89785E-03  7.55068E-02  4.02202E-02  3.46201E-02  9.34679E-02    5852.86640196319
         1896  1.07433E+00  3.39632E+00  2.44315E+00 -7.33047E-01  9.21710E-02  2.38019E-02  1.08579E-01  7.20296E-03  7.28670E-02  3.91036E-02  3.15963E-02  8.65218E-02    5826.95092390679
         1897  1.10492E+00  3.37495E+00  2.41985E+00 -7.94692E-01  9.44274E-02  2.27638E-02  9.53331E-02  1.55771E-02  8.14536E-02  4.35398E-02  3.90396E-02  9.82430E-02    5785.68994018482
         1898  1.15295E+00  3.40017E+00  2.45487E+00 -5.34588E-01  7.81484E-02  2.23235E-02  1.11382E-01  6.41144E-03  8.38609E-02  4.34913E-02  3.86300E-02  8.89971E-02    5803.92596343601
         1899  1.13002E+00  3.39651E+00  2.43168E+00 -5.83278E-01  8.82630E-02  2.22845E-02  1.20555E-01 -1.10725E-03  8.13983E-02  4.96653E-02  2.34139E-02  7.82410E-02    5807.95777287887
         1900  1.15732E+00  3.36893E+00  2.42210E+00 -6.55154E-01  7.61617E-02  2.26997E-02  9.50820E-02  1.44744E-02  7.75710E-02  5.11255E-02  2.82975E-02  8.98249E-02    5845.96696858048
         1901  1.13609E+00  3.39395E+00  2.42745E+00 -8.41032E-01  9.73046E-02  2.19676E-02  8.10760E-02  1.12827E-02  6.63201E-02  3.36269E-02  2.31540E-02  7.66875E-02    5781.77597138443
         1902  1.13556E+00  3.38257E+00  2.43922E+00 -8.51239E-01  9.44448E-02  2.22246E-02  8.88967E-02  1.07468E-02  7.37437E-02  4.03446E-02  2.54504E-02  8.00090E-02    5749.12110324733
         1903  1.12004E+00  3.41279E+00  2.42833E+00 -5.58074E-01  7.50416E-02  2.28987E-02  1.11390E-01  1.42453E-02  7.04539E-02  5.66836E-02  2.72335E-02  9.69810E-02    5808.92794283339
         1904  1.12489E+00  3.37662E+00  2.39809E+00 -5.86852E-01  7.51348E-02  2.27979E-02  1.05702E-01  5.15064E-03  7.52937E-02  3.17496E-02  2.80507E-02  8.25406E-02    5843.78214381544
         1905  1.08833E+00  3.37850E+00  2.41259E+00 -6.76396E-01  7.84312E-02  2.33995E-02  1.12832E-01  9.99775E-03  7.96012E-02  3.40428E-02  2.43013E-02  7.81190E-02    5813.97369789651
         1906  1.11614E+00  3.38960E+00  2.47546E+00 -6.92060E-01  8.29019E-02  2.26220E-02  8.92369E-02  3.11943E-03  7.46493E-02  2.96807E-02  1.84629E-02  8.04922E-02    5850.03050005242
         1907  1.14644E+00  3.39138E+00  2.48004E+00 -4.86712E-01  6.68548E-02  2.35781E-02  7.86812E-02  2.36434E-03  7.73263E-02  2.88431E-02  3.01916E-02  7.84049E-02    5787.15902843618
         1908  1.16256E+00  3.37901E+00  2.45015E+00 -6.73696E-01  8.04866E-02  2.29329E-02  8.11885E-02 -5.15626E-04  7.60632E-02  2.53366E-02  3.26585E-02  7.73611E-02    5898.49914531772
         1909  1.10430E+00  3.39863E+00  2.43618E+00 -6.49348E-01  8.44000E-02  2.36153E-02  1.10492E-01  1.32511E-02  8.30547E-02  5.36130E-02  3.59543E-02  9.93720E-02    5835.70087926779
         1910  1.11576E+00  3.38546E+00  2.40536E+00 -5.31276E-01  7.97451E-02  2.30433E-02  9.04706E-02  1.42492E-03  7.67183E-02  3.68597E-02  2.90915E-02  8.89471E-02    5714.23778418726
         1911  1.13422E+00  3.40334E+00  2.47263E+00 -5.04555E-01  7.73201E-02  2.15301E-02  8.44247E-02  7.27292E-03  7.77537E-02  2.84266E-02  3.19853E-02  7.60112E-02    5853.87645815108
         1912  1.15551E+00  3.39424E+00  2.45691E+00 -6.31912E-01  7.94102E-02  2.28710E-02  1.12260E-01  4.95868E-03  8.06877E-02  4.14141E-02  3.29879E-02  9.73665E-02    5833.27719894188
         1913  1.12194E+00  3.36723E+00  2.39418E+00 -6.24694E-01  7.78173E-02  2.41349E-02  1.04752E-01  2.05958E-03  7.57240E-02  3.86955E-02  2.95738E-02  9.04773E-02    5891.48682728718
         1914  1.14746E+00  3.38141E+00  2.43282E+00 -6.33386E-01  8.33061E-02  2.28320E-02  1.07826E-01  1.96253E-03  7.99253E-02  4.51234E-02  3.20656E-02  9.04282E-02    5836.40691748152
         1915  1.14272E+00  3.36896E+00  2.45419E+00 -6.84093E-01  8.03649E-02  2.30637E-02  1.05256E-01  1.18343E-02  7.24815E-02  4.65464E-02  3.04109E-02  8.56128E-02    5827.99691036709
         1916  1.10265E+00  3.38322E+00  2.42184E+00 -5.15616E-01  7.37280E-02  2.33370E-02  1.06560E-01  8.12889E-03  9.17277E-02  3.83792E-02  2.91502E-02  7.86863E-02    5869.78566247317
         1917  1.10181E+00  3.38015E+00  2.43729E+00 -6.97202E-01  8.51773E-02  2.26219E-02  1.06550E-01  6.95992E-03  6.78149E-02  3.52688E-02  3.06659E-02  8.06339E-02    5845.85285233048
         1918  1.08023E+00  3.37125E+00  2.41852E+00 -6.10808E-01  8.12093E-02  2.36623E-02  1.19952E-01  1.17313E-02  8.53221E-02  5.32188E-02  4.54088E-02  1.08505E-01    5858.94709902568
         1919  1.10697E+00  3.36569E+00  2.43960E+00 -7.82522E-01  8.68476E-02  2.30303E-02  1.16121E-01  2.08197E-03  7.11944E-02  3.81145E-02  2.61290E-02  8.47066E-02    5827.17046421070
         1920  1.09626E+00  3.40770E+00  2.45878E+00 -7.31269E-01  7.79282E-02  2.21361E-02  9.99025E-02 -5.91202E-03  6.95397E-02  3.48397E-02  2.33825E-02  8.15512E-02    5731.14077761417
         1921  1.11083E+00  3.37415E+00  2.41993E+00 -6.12713E-01  8.24480E-02  2.22251E-02  9.14634E-02 -4.04850E-03  7.35797E-02  3.48478E-02  2.55475E-02  8.52450E-02    5713.08032038313
         1922  1.13447E+00  3.37799E+00  2.42883E+00 -6.57346E-01  8.28996E-02  2.23790E-02  8.72245E-02  6.24179E-04  7.94080E-02  3.67491E-02  3.74579E-02  9.20905E-02    5729.97882495118
         1923  1.14024E+00  3.40347E+00  2.44756E+00 -5.09189E-01  8.16649E-02  2.17733E-02  8.34875E-02  9.06444E-03  7.45581E-02  3.81765E-02  2.93434E-02  9.45260E-02    5748.42465309337
         1924  1.12326E+00  3.39667E+00  2.44309E+00 -6.43709E-01  8.26402E-02  2.19977E-02  9.43323E-02  4.51324E-03  8.40531E-02  3.47277E-02  3.08514E-02  8.13891E-02    5786.51518346796
         1925  1.13312E+00  3.38122E+00  2.42554E+00 -6.77635E-01  8.20446E-02  2.22266E-02  1.07354E-01  4.79215E-03  7.70428E-02  3.91839E-02  3.18622E-02  7.55117E-02    5776.34670786326
         1926  1.13113E+00  3.40733E+00  2.43511E+00 -6.57847E-01  8.81207E-02  2.18605E-02  1.10536E-01  2.30982E-04  7.64011E-02  3.50846E-02  3.14036E-02  7.92571E-02    5815.75769724962
         1927  1.13561E+00  3.39622E+00  2.46121E+00 -6.29735E-01  7.47100E-02  2.35566E-02  1.06863E-01 -4.88843E-04  7.84027E-02  3.40891E-02  2.61648E-02  8.67604E-02    5888.27249781806
         1928  1.12992E+00  3.39467E+00  2.42853E+00 -6.46431E-01  8.33784E-02  2.26875E-02  9.78856E-02  2.04670E-03  6.20643E-02  2.87919E-02  2.13071E-02  8.84305E-02    5801.59568831665
         1929  1.13419E+00  3.39225E+00  2.39839E+00 -7.24415E-01  8.12706E-02  2.20455E-02  9.17216E-02  1.67119E-03  8.15030E-02  2.85402E-02  2.80667E-02  8.06573E-02    5797.35717871131
         1930  1.12415E+00  3.36222E+00  2.41126E+00 -8.33802E-01  8.38125E-02  2.17907E-02  8.52268E-02  3.20836E-04  7.39256E-02  2.75354E-02  3.42385E-02  9.42724E-02    5882.37298628238
         1931  1.15646E+00  3.42979E+00  2.48028E+00 -6.08273E-01  8.23783E-02  2.33772E-02  8.91122E-02 -6.96509E-03  7.24625E-02  2.35625E-02  3.17606E-02  8.51958E-02    5810.57985600865
         1932  1.18106E+00  3.34954E+00  2.43209E+00 -4.65023E-01  8.06085E-02  2.35133E-02  8.16753E-02  5.22818E-03  7.67199E-02  2.65914E-02  2.62368E-02  8.36910E-02    5831.29009201204
         1933  1.12415E+00  3.40301E+00  2.43375E+00 -8.45377E-01  8.19889E-02  2.44778E-02  8.35683E-02 -8.04740E-03  7.07681E-02  3.33966E-02  2.02704E-02  8.16713E-02    5864.67982680257
         1934  1.08354E+00  3.39300E+00  2.41839E+00 -7.43207E-01  8.51283E-02  2.43677E-02  6.82102E-02  4.08407E-03  7.77524E-02  2.59203E-02  3.18260E-02  8.43257E-02    5758.90363844471
         1935  1.11436E+00  3.39287E+00  2.44912E+00 -5.28702E-01  8.12873E-02  2.25214E-02  9.90393E-02 -5.49172E-03  7.30548E-02  3.07956E-02  2.83828E-02  9.20587E-02    5727.66402375062
         1936  1.13257E+00  3.39241E+00  2.46225E+00 -6.97802E-01  8.70766E-02  2.28241E-02  9.00350E-02  4.44535E-03  6.70744E-02  3.18239E-02  2.98924E-02  9.28370E-02    5792.12410185365
         1937  1.12600E+00  3.39408E+00  2.43933E+00 -6.61491E-01  7.43941E-02  2.32216E-02  9.81327E-02 -1.54982E-02  7.15566E-02  1.25143E-02  2.81087E-02  9.07306E-02    5833.11435665201
         1938  1.14022E+00  3.39906E+00  2.44358E+00 -5.76198E-01  8.22070E-02  2.31731E-02  9.06531E-02 -2.05639E-03  6.97229E-02  2.60571E-02  3.03026E-02  1.01179E-01    5785.88514016666
         1939  1.13935E+00  3.37476E+00  2.42517E+00 -5.64858E-01  7.35985E-02  2.27230E-02  8.12759E-02  2.87540E-03  6.84285E-02  2.94742E-02  2.46999E-02  8.73840E-02    5838.01235987160
         1940  1.08579E+00  3.42039E+00  2.45553E+00 -7.61037E-01  8.93877E-02  2.31291E-02  8.51843E-02  4.34772E-03  8.29903E-02  2.94487E-02  3.56079E-02  9.73067E-02    5824.61272471568
         1941  1.10601E+00  3.40010E+00  2.42302E+00 -7.66201E-01  9.74819E-02  2.25908E-02  7.69189E-02 -1.33803E-03  7.83262E-02  2.07239E-02  3.10952E-02  9.08020E-02    5849.36525646005
         1942  1.10146E+00  3.36680E+00  2.44087E+00 -6.45153E-01  8.10724E-02  2.37189E-02  9.58413E-02  6.50874E-03  7.24537E-02  2.92260E-02  2.73878E-02  8.84095E-02    5830.06307701305
         1943  1.10588E+00  3.39967E+00  2.43799E+00 -5.67725E-01  8.13227E-02  2.24586E-02  9.06495E-02 -2.22889E-03  6.62034E-02  2.48733E-02  2.42806E-02  7.78010E-02    5727.17389239674
         1944  1.13890E+00  3.41985E+00  2.45173E+00 -5.64954E-01  8.11056E-02  2.20763E-02  9.98703E-02 -4.29166E-03  6.28225E-02  3.29711E-02  2.21933E-02  7.34778E-02    5847.01786047533
         1945  1.14965E+00  3.39146E+00  2.43147E+00 -7.66730E-01  8.38426E-02  2.20732E-02  1.09023E-01 -1.06624E-03  8.61555E-02  4.00573E-02  3.58118E-02  9.05500E-02    5829.65827709469
         1946  1.13084E+00  3.42071E+00  2.43207E+00 -6.97153E-01  8.13717E-02  2.23798E-02  1.02208E-01  8.61286E-03  7.73922E-02  3.32679E-02  2.93026E-02  8.84626E-02    5795.40853214171
         1947  1.17497E+00  3.38221E+00  2.43049E+00 -6.51078E-01  8.18801E-02  2.26454E-02  1.09487E-01  6.76230E-03  8.47405E-02  4.21791E-02  1.87901E-02  8.15750E-02    5879.39966690218
         1948  1.16077E+00  3.38448E+00  2.43696E+00 -5.27235E-01  7.83904E-02  2.32776E-02  1.13167E-01  1.59535E-02  9.18743E-02  4.05389E-02  3.92146E-02  9.46427E-02    5802.33215624027
         1949  1.11016E+00  3.38679E+00  2.40948E+00 -5.99323E-01  8.24632E-02  2.29981E-02  9.71689E-02  9.98390E-03  7.28309E-02  3.51956E-02  2.81109E-02  7.92200E-02    5831.40423172126
         1950  1.14972E+00  3.38764E+00  2.45056E+00 -7.43253E-01  9.21032E-02  2.33921E-02  1.15595E-01  1.05845E-02  8.13019E-02  4.41204E-02  3.41217E-02  1.00899E-01    5712.55063917013
         1951  1.12750E+00  3.38720E+00  2.40578E+00 -5.89359E-01  8.54786E-02  2.26689E-02  8.45981E-02 -1.38536E-03  8.03288E-02  2.52225E-02  2.53249E-02  7.81337E-02    5787.22300761945
         1952  1.13064E+00  3.35597E+00  2.44716E+00 -7.36623E-01  7.77420E-02  2.23141E-02  9.06896E-02 -3.29474E-03  7.05197E-02  3.46483E-02  2.67045E-02  8.67725E-02    5750.61575168027
         1953  1.14098E+00  3.37782E+00  2.47644E+00 -7.57641E-01  8.10385E-02  2.23082E-02  8.27386E-02 -5.98778E-03  8.02750E-02  2.97778E-02  3.14556E-02  8.05018E-02    5762.02214049276
         1954  1.09236E+00  3.35911E+00  2.42065E+00 -6.39458E-01  7.22415E-02  2.20394E-02  1.00261E-01 -1.34448E-03  7.14019E-02  3.59877E-02  3.18884E-02  8.57395E-02    5776.89464967920
         1955  1.13481E+00  3.37290E+00  2.40771E+00 -7.30308E-01  8.64322E-02  2.24801E-02  1.08831E-01  1.01102E-03  7.04579E-02  5.07749E-02  2.94644E-02  9.50943E-02    5799.38270584609
         1956  1.09847E+00  3.36986E+00  2.40942E+00 -7.51937E-01  8.58898E-02  2.18626E-02  9.37746E-02 -1.18948E-03  7.74042E-02  4.38201E-02  2.75587E-02  1.00640E-01    5708.26011534764
         1957  1.13653E+00  3.38205E+00  2.45688E+00 -5.81027E-01  7.71214E-02  2.19892E-02  7.53580E-02  1.90061E-03  7.46808E-02  2.64435E-02  3.87665E-02  8.79385E-02    5774.49903911608
         1958  1.10275E+00  3.38142E+00  2.43905E+00 -6.26654E-01  8.48675E-02  2.34055E-02  8.96570E-02 -2.72237E-03  8.42298E-02  3.08767E-02  2.80647E-02  9.92187E-02    5832.00176903804
         1959  1.13980E+00  3.38301E+00  2.42889E+00 -4.45121E-01  7.37396E-02  2.33974E-02  1.07885E-01 -2.41742E-03  8.09150E-02  3.36682E-02  2.88181E-02  9.36703E-02    5839.46874617646
         1960  1.18160E+00  3.40405E+00  2.45990E+00 -5.94412E-01  7.88219E-02  2.29969E-02  9.01258E-02 -2.80328E-04  6.77436E-02  2.44429E-02  2.79390E-02  7.97143E-02    5838.71941957775
         1961  1.12984E+00  3.38239E+00  2.42225E+00 -5.79162E-01  7.27224E-02  2.30111E-02  9.27676E-02 -3.57667E-03  7.92235E-02  2.74722E-02  3.23892E-02  8.12818E-02    5760.38145853213
         1962  1.13044E+00  3.42119E+00  2.46279E+00 -6.02225E-01  7.87581E-02  2.33128E-02  9.15943E-02 -6.60198E-03  6.67685E-02  3.89509E-02  2.60144E-02  9.08226E-02    5796.42711559607
         1963  1.11525E+00  3.41255E+00  2.45923E+00 -8.27609E-01  8.87691E-02  2.32357E-02  9.32317E-02  5.97546E-03  8.33614E-02  3.31366E-02  2.76438E-02  8.32573E-02    5913.52779501358
         1964  1.10701E+00  3.37445E+00  2.42768E+00 -7.87891E-01  8.70859E-02  2.36931E-02  8.88408E-02  1.07940E-02  7.88198E-02  3.59247E-02  2.86264E-02  8.95108E-02    5837.77411891158
         1965  1.12359E+00  3.37392E+00  2.47606E+00 -6.66515E-01  8.47717E-02  2.29183E-02  1.29848E-01  3.88019E-03  7.17308E-02  4.57728E-02  2.76709E-02  8.57574E-02    5821.82494240735
         1966  1.08473E+00  3.38386E+00  2.43449E+00 -5.23259E-01  8.61928E-02  2.34125E-02  1.26599E-01 -9.90954E-04  7.71413E-02  4.55903E-02  2.39664E-02  8.29478E-02    5854.98046433723
         1967  1.16417E+00  3.41828E+00  2.45098E+00 -7.48565E-01  7.74083E-02  2.33614E-02  1.05577E-01  5.62419E-03  7.42265E-02  4.95128E-02  3.28235E-02  8.92318E-02    5815.36798848687
         1968  1.09413E+00  3.38456E+00  2.42610E+00 -7.46367E-01  8.52451E-02  2.35784E-02  1.12478E-01 -9.45227E-03  7.92550E-02  3.32838E-02  2.71191E-02  7.35848E-02    5868.92959095182
         1969  1.14332E+00  3.42601E+00  2.45368E+00 -4.47277E-01  7.58559E-02  2.30073E-02  1.22790E-01  6.37726E-04  7.47156E-02  4.78578E-02  3.36612E-02  8.88162E-02    5869.17487648409
         1970  1.14403E+00  3.36506E+00  2.43963E+00 -5.63152E-01  7.69759E-02  2.31440E-02  9.77887E-02  3.23271E-04  7.09967E-02  3.99163E-02  2.89773E-02  8.62949E-02    5806.78783593685
         1971  1.13299E+00  3.39288E+00  2.44831E+00 -5.99996E-01  8.18895E-02  2.40072E-02  1.05762E-01 -6.78037E-03  9.00967E-02  3.84237E-02  2.67541E-02  8.27218E-02    5851.29281113686
         1972  1.13532E+00  3.36047E+00  2.45420E+00 -6.02735E-01  8.53267E-02  2.29350E-02  1.24912E-01  1.28792E-02  7.52114E-02  4.68739E-02  3.05493E-02  8.63382E-02    5795.21112946413
         1973  1.12474E+00  3.40013E+00  2.41908E+00 -5.86810E-01  7.45317E-02  2.27624E-02  1.13421E-01  6.38934E-03  6.71511E-02  4.70985E-02  2.65122E-02  7.72560E-02    5851.41651925815
         1974  1.13131E+00  3.37587E+00  2.41781E+00 -6.03528E-01  7.51699E-02  2.33143E-02  1.05512E-01  6.87943E-03  7.44445E-02  4.90826E-02  3.26778E-02  9.66346E-02    5811.59744474811
         1975  1.15779E+00  3.37224E+00  2.43681E+00 -6.08641E-01  7.56196E-02  2.30103E-02  1.12815E-01 -4.18914E-03  6.12894E-02  3.97052E-02  2.30318E-02  8.22270E-02    5793.48092372094
         1976  1.17022E+00  3.38865E+00  2.47522E+00 -7.11331E-01  8.43722E-02  2.27514E-02  9.13554E-02  5.02584E-03  8.54797E-02  3.54051E-02  3.75120E-02  9.03032E-02    5760.44094774317
         1977  1.12610E+00  3.38546E+00  2.44687E+00 -6.42604E-01  7.63267E-02  2.30161E-02  8.70600E-02  1.76397E-03  7.59425E-02  3.53596E-02  2.48504E-02  7.98599E-02    5787.19686909044
         1978  1.13016E+00  3.37057E+00  2.44105E+00 -6.77151E-01  8.06919E-02  2.32517E-02  8.28111E-02  9.99233E-03  8.05595E-02  2.90785E-02  3.74154E-02  9.12142E-02    5758.62945959603
         1979  1.09898E+00  3.34260E+00  2.41006E+00 -6.61705E-01  7.92514E-02  2.28243E-02  9.06877E-02  2.54401E-03  7.02085E-02  3.55802E-02  2.18479E-02  8.77159E-02    5882.95058760332
         1980  1.11330E+00  3.40186E+00  2.42786E+00 -5.68776E-01  8.60876E-02  2.32740E-02  9.06051E-02  1.32476E-02  7.44525E-02  3.86728E-02  3.88954E-02  1.02904E-01    5871.58574555938
